upid,mlb_id,yahoo_id,manager,name,season,stat_source,stat_type,fg_war,fg_woba,fg_wrc_plus,fg_iso,fg_babip,fg_spd,fg_off,fg_bsr,fg_bb_pct,fg_k_pct,fg_o_swing_pct,fg_z_swing_pct,fg_swstr_pct,fg_gb_pct,fg_fb_pct,fg_ld_pct,fg_pull_pct,fg_hard_pct,fg_barrel_pct,fg_fip,fg_xfip,fg_siera,fg_k_bb_pct,fg_lob_pct,fg_hr_fb,fg_sl_pct,fg_ch_pct
6124,681035,,Weekend Warriors,Christian Scott,2024,fangraphs,pitching,0.4,,,,0.272,,,,0.061,0.198,,,0.105,0.324,0.507,,,0.322,,4.6,4.71,4.48,0.13699999999999998,0.732,0.111,0.36700000000000005,
1966,,10423,JESÚ,Michael Soroka,2024,fangraphs,pitching,0.4,,,,0.261,,,,0.127,0.242,,,0.09699999999999999,0.40299999999999997,0.42700000000000005,,,0.292,,4.95,4.54,4.4,0.115,0.675,0.14400000000000002,0.365,0.09699999999999999
2253,,8270,B2J,Charlie Morton,2025,fangraphs,pitching,0.3,,,,0.326,,,,0.11,0.228,,,0.11599999999999999,0.44299999999999995,0.344,,,0.345,,4.96,4.4,4.39,0.11800000000000001,0.7,0.162,,0.099
4003,,11037,BATI,Diego Castillo,2022,fangraphs,pitching,0.3,,,,0.25,,,,0.099,0.239,,,0.121,0.462,0.345,,,0.207,,3.68,3.85,3.67,0.14,0.649,0.1,0.633,
2318,,10598,RV,Dakota Hudson,2023,fangraphs,pitching,0.3,,,,0.304,,,,0.096,0.127,,,0.086,0.515,0.272,,,0.349,,5.06,5.11,5.36,0.031,0.711,0.12300000000000001,0.322,0.025
2463,,10229,ANGE,Erick Fedde,2022,fangraphs,pitching,0.3,,,,0.32,,,,0.10099999999999999,0.16399999999999998,,,0.073,0.419,0.35600000000000004,,,0.29,,5.15,4.74,5.0,0.063,0.693,0.141,0.287,0.035
3045,,11894,B2J,Nick Sandlin,2022,fangraphs,pitching,0.3,,,,0.227,,,,0.133,0.228,,,0.11800000000000001,0.5589999999999999,0.306,,,0.28600000000000003,,3.68,4.23,4.14,0.094,0.8009999999999999,0.059000000000000004,0.447,
3667,672582,,,Angel Zerpa,2025,fangraphs,pitching,0.3,,,,0.323,,,,0.08,0.21100000000000002,,,0.065,0.624,0.233,,,0.311,,3.86,3.5,3.38,0.131,0.7509999999999999,0.159,0.319,0.035
,,10200,PLAY,James Kaprielian,2022,fangraphs,pitching,0.3,,,,0.263,,,,0.102,0.17,,,0.095,0.377,0.436,,,0.316,,4.63,5.06,5.04,0.068,0.72,0.08900000000000001,0.231,0.1
4574,,,,Daniel Palencia,2023,fangraphs,pitching,0.3,,,,0.284,,,,0.11800000000000001,0.27699999999999997,,,0.13,0.397,0.382,,,0.4,,4.0,4.14,3.89,0.16,0.6509999999999999,0.115,0.285,0.012
2897,,11903,JESÚ,Luis Garcia,2024,fangraphs,pitching,0.3,,,,0.303,,,,0.059000000000000004,0.209,,,0.114,0.503,0.284,,,0.35,,4.05,3.62,3.47,0.15,0.634,0.154,0.20800000000000002,
4599,,,,Isaiah Campbell,2023,fangraphs,pitching,0.3,,,,0.282,,,,0.10800000000000001,0.275,,,0.127,0.397,0.41100000000000003,,,0.301,,3.32,4.15,3.8,0.16699999999999998,0.813,0.067,0.157,
6810,,,,Justin Sterner,2025,fangraphs,pitching,0.3,,,,0.234,,,,0.079,0.263,,,0.14,0.305,0.485,,,0.299,,4.27,4.19,3.47,0.184,0.836,0.12300000000000001,0.156,
1918,,10867,HURL,Shane Bieber,2025,fangraphs,pitching,0.3,,,,0.245,,,,0.044000000000000004,0.233,,,0.122,0.48200000000000004,0.33299999999999996,,,0.40399999999999997,,4.47,3.35,3.52,0.18899999999999997,0.8440000000000001,0.21100000000000002,0.20199999999999999,0.129
2859,,9758,CASC,Kyle Hendricks,2022,fangraphs,pitching,0.3,,,,0.282,,,,0.067,0.185,,,0.10300000000000001,0.36200000000000004,0.42700000000000005,,,0.317,,4.82,4.46,4.43,0.11800000000000001,0.736,0.135,,0.307
3937,677958,,Rick Vaughn,Kumar Rocker,2025,fangraphs,pitching,0.3,,,,0.311,,,,0.08,0.195,,,0.113,0.483,0.305,,,0.392,,4.88,4.14,4.32,0.115,0.6779999999999999,0.177,0.166,0.061
2441,,11447,WAR,Eli Morgan,2024,fangraphs,pitching,0.3,,,,0.222,,,,0.066,0.204,,,0.11599999999999999,0.303,0.479,,,0.19,,3.64,4.46,4.08,0.138,0.852,0.07,0.361,0.237
4089,,,,Max Kranick,2025,fangraphs,pitching,0.3,,,,0.257,,,,0.034,0.16899999999999998,,,0.096,0.368,0.444,,,0.33899999999999997,,3.95,4.36,4.07,0.135,0.75,0.096,0.474,
2313,,11315,PINS,Cristian Javier,2024,fangraphs,pitching,0.3,,,,0.26,,,,0.127,0.18,,,0.102,0.252,0.515,,,0.28800000000000003,,4.75,5.56,5.61,0.053,0.76,0.075,0.295,0.268
4094,663546,,,Sean Hjelle,2024,fangraphs,pitching,0.3,,,,0.318,,,,0.042,0.223,,,0.086,0.59,0.222,,,0.28800000000000003,,3.63,3.01,2.81,0.18100000000000002,0.742,0.18899999999999997,0.344,
2434,,9546,TROU,Eduardo Rodriguez,2024,fangraphs,pitching,0.3,,,,0.322,,,,0.085,0.21,,,0.08900000000000001,0.37,0.377,,,0.33799999999999997,,4.57,4.24,4.4,0.125,0.725,0.138,0.066,0.225
7166,663568,,,Stephen Kolek,2024,fangraphs,pitching,0.3,,,,0.359,,,,0.057,0.185,,,0.095,0.5589999999999999,0.204,,,0.237,,3.57,3.46,3.41,0.128,0.643,0.129,0.13699999999999998,0.066
6069,671212,,Andromedans,Joe Boyle,2024,fangraphs,pitching,0.3,,,,0.311,,,,0.177,0.248,,,0.10800000000000001,0.368,0.384,,,0.254,,4.68,5.11,5.22,0.071,0.634,0.083,0.375,
1997,,10773,WIZ,Aaron Bummer,2022,fangraphs,pitching,0.3,,,,0.384,,,,0.085,0.256,,,0.10099999999999999,0.635,0.149,,,0.32,,3.19,2.82,2.73,0.171,0.7909999999999999,0.182,0.271,0.006999999999999999
3350,,12114,HURL,Tyler Wells,2025,fangraphs,pitching,0.3,,,,0.224,,,,0.024,0.22,,,0.114,0.33899999999999997,0.5479999999999999,,,0.29,,4.15,4.17,3.92,0.195,0.8959999999999999,0.11800000000000001,0.14300000000000002,0.231
2510,,10700,GANG,Giovanny Gallegos,2023,fangraphs,pitching,0.3,,,,0.293,,,,0.052000000000000005,0.258,,,0.175,0.353,0.462,,,0.405,,4.36,3.93,3.42,0.205,0.7509999999999999,0.153,0.46299999999999997,0.035
2419,,10898,B2J,Dustin May,2022,fangraphs,pitching,0.3,,,,0.237,,,,0.11,0.228,,,0.129,0.513,0.295,,,0.228,,4.38,4.21,4.21,0.11800000000000001,0.642,0.13,,0.057
,,10997,WIZ,Lou Trivino,2022,fangraphs,pitching,0.3,,,,0.389,,,,0.096,0.268,,,0.12300000000000001,0.526,0.276,,,0.31,,3.63,3.34,3.19,0.172,0.73,0.14300000000000002,0.237,0.107
,,10200,PLAY,James Kaprielian,2023,fangraphs,pitching,0.3,,,,0.32,,,,0.111,0.204,,,0.113,0.304,0.5,,,0.355,,5.07,5.65,5.18,0.09300000000000001,0.638,0.098,0.306,0.078
3573,682790,,,Wikelman Gonzalez,2025,fangraphs,pitching,0.3,,,,0.245,,,,0.138,0.287,,,0.125,0.306,0.449,,,0.3,,3.09,4.11,3.89,0.149,0.6779999999999999,0.045,0.285,0.155
7644,,,,David Morgan,2025,fangraphs,pitching,0.3,,,,0.272,,,,0.11900000000000001,0.259,,,0.11599999999999999,0.449,0.34700000000000003,,,0.322,,3.71,3.94,3.87,0.14,0.846,0.098,0.183,0.001
6059,,,,Eric Orze,2025,fangraphs,pitching,0.3,,,,0.304,,,,0.107,0.225,,,0.132,0.38799999999999996,0.431,,,0.25,,4.05,4.65,4.14,0.11800000000000001,0.809,0.08,0.26,
3626,677955,,,Jaden Hill,2025,fangraphs,pitching,0.3,,,,0.309,,,,0.09300000000000001,0.24,,,0.11699999999999999,0.439,0.354,,,0.446,,3.44,4.08,3.72,0.147,0.7140000000000001,0.069,0.243,0.245
7170,669620,,,Brady Basso,2024,fangraphs,pitching,0.3,,,,0.303,,,,0.054000000000000006,0.204,,,0.109,0.42,0.391,,,0.33299999999999996,,3.88,3.96,4.03,0.151,0.7559999999999999,0.111,,0.12300000000000001
6950,,,,Kyle Leahy,2024,fangraphs,pitching,0.3,,,,0.252,,,,0.052000000000000005,0.17300000000000001,,,0.11199999999999999,0.41100000000000003,0.425,,,0.395,,3.56,4.41,4.12,0.12,0.617,0.065,0.401,0.092
3650,,,,Shawn Dubin,2024,fangraphs,pitching,0.3,,,,0.331,,,,0.126,0.237,,,0.1,0.465,0.33299999999999996,,,0.34600000000000003,,3.72,4.29,4.21,0.111,0.698,0.07,0.09300000000000001,0.151
3086,,10657,GANG,Paul Sewald,2024,fangraphs,pitching,0.3,,,,0.282,,,,0.061,0.261,,,0.111,0.266,0.56,,,0.376,,3.95,4.31,3.48,0.2,0.732,0.098,0.397,0.003
3730,682254,,Whiz Kids,Mason Montgomery,2025,fangraphs,pitching,0.3,,,,0.384,,,,0.129,0.301,,,0.163,0.43,0.35100000000000003,,,0.305,,3.92,3.56,3.55,0.172,0.6559999999999999,0.15,0.33799999999999997,
6611,,,,Erik Sabrowski,2025,fangraphs,pitching,0.3,,,,0.226,,,,0.174,0.34700000000000003,,,0.159,0.28300000000000003,0.47200000000000003,,,0.327,,3.61,4.04,3.78,0.174,0.852,0.08,0.165,
,,9236,ANGE,Aaron Loup,2022,fangraphs,pitching,0.3,,,,0.287,,,,0.085,0.2,,,0.113,0.49700000000000005,0.28,,,0.331,,3.76,4.11,3.79,0.115,0.5870000000000001,0.08199999999999999,0.027999999999999997,0.125
6653,,,,Juan Morillo,2025,fangraphs,pitching,0.3,,,,0.387,,,,0.132,0.237,,,0.11699999999999999,0.495,0.301,,,0.326,,3.63,4.13,4.19,0.105,0.7120000000000001,0.071,0.21100000000000002,0.131
3538,677944,,Andromedans,Slade Cecconi,2023,fangraphs,pitching,0.3,,,,0.284,,,,0.036000000000000004,0.18,,,0.077,0.381,0.41700000000000004,,,0.376,,4.37,4.58,4.35,0.14400000000000002,0.73,0.114,0.27,
,,10003,PLAY,Mychal Givens,2022,fangraphs,pitching,0.2,,,,0.318,,,,0.096,0.273,,,0.107,0.428,0.365,,,0.27699999999999997,,3.96,3.66,3.3,0.177,0.789,0.138,0.298,0.19
2310,,8622,RV,Craig Kimbrel,2024,fangraphs,pitching,0.2,,,,0.284,,,,0.134,0.315,,,0.11800000000000001,0.32,0.44299999999999995,,,0.325,,4.18,4.0,3.52,0.18100000000000002,0.619,0.13,0.045,0.004
3089,658648,,,Pedro Avila,2024,fangraphs,pitching,0.2,,,,0.291,,,,0.102,0.23199999999999998,,,0.10099999999999999,0.45,0.332,,,0.32,,3.89,4.02,3.9,0.13,0.737,0.105,0.106,0.21899999999999997
2722,,8856,BATI,Jordan Lyles,2023,fangraphs,pitching,0.2,,,,0.255,,,,0.06,0.16,,,0.087,0.335,0.486,,,0.332,,5.62,5.34,5.15,0.1,0.563,0.141,0.247,0.11
2298,683175,,,Connor Phillips,2025,fangraphs,pitching,0.2,,,,0.163,,,,0.122,0.327,,,0.154,0.308,0.5,,,0.442,,3.82,3.86,3.27,0.204,0.769,0.115,0.45399999999999996,
2062,,9415,CASC,Alex Wood,2023,fangraphs,pitching,0.2,,,,0.301,,,,0.098,0.172,,,0.09,0.45,0.36700000000000005,,,0.285,,4.47,5.14,4.98,0.075,0.7090000000000001,0.08199999999999999,0.261,0.293
7157,,,,Mason Fluharty,2025,fangraphs,pitching,0.2,,,,0.236,,,,0.11199999999999999,0.26,,,0.139,0.41200000000000003,0.42700000000000005,,,0.316,,3.97,4.13,3.78,0.149,0.634,0.107,0.41700000000000004,
3765,,,,Hans Crouse,2024,fangraphs,pitching,0.2,,,,0.231,,,,0.159,0.318,,,0.149,0.245,0.623,,,0.278,,3.76,4.7,4.0,0.159,0.762,0.061,0.387,0.11199999999999999
2283,,12196,DRO,Cody Poteet,2024,fangraphs,pitching,0.2,,,,0.232,,,,0.083,0.16699999999999998,,,0.06,0.423,0.31,,,0.225,,4.03,4.33,4.74,0.083,0.826,0.091,0.172,0.198
3785,669387,,,Carmen Mlodzinski,2023,fangraphs,pitching,0.2,,,,0.26,,,,0.11800000000000001,0.22399999999999998,,,0.083,0.475,0.303,,,0.354,,4.03,4.33,4.4,0.105,0.7709999999999999,0.1,0.22,0.147
6126,,,,Steven Cruz,2025,fangraphs,pitching,0.2,,,,0.244,,,,0.095,0.201,,,0.10300000000000001,0.397,0.397,,,0.28800000000000003,,4.14,4.47,4.26,0.106,0.7290000000000001,0.096,0.298,
,,12202,HURL,Zach Thompson,2022,fangraphs,pitching,0.2,,,,0.309,,,,0.085,0.166,,,0.105,0.45299999999999996,0.326,,,0.322,,4.87,4.44,4.62,0.081,0.6920000000000001,0.145,,0.085
6092,663671,,,Nic Enright,2025,fangraphs,pitching,0.2,,,,0.263,,,,0.094,0.23600000000000002,,,0.11800000000000001,0.341,0.451,,,0.265,,3.81,4.39,3.9,0.142,0.888,0.081,0.278,
6845,,,,PJ Poulin,2025,fangraphs,pitching,0.2,,,,0.318,,,,0.11800000000000001,0.245,,,0.105,0.426,0.368,,,0.324,,3.82,4.33,4.01,0.127,0.795,0.08,0.24100000000000002,0.22399999999999998
3667,672582,,,Angel Zerpa,2024,fangraphs,pitching,0.2,,,,0.325,,,,0.079,0.205,,,0.061,0.584,0.253,,,0.278,,3.97,3.7,3.56,0.126,0.782,0.14300000000000002,0.26,0.10400000000000001
6374,,,,Brendan White,2023,fangraphs,pitching,0.2,,,,0.33,,,,0.085,0.249,,,0.127,0.518,0.28600000000000003,,,0.381,,3.85,3.87,3.62,0.16399999999999998,0.643,0.125,0.594,
2319,,9217,PINS,Dallas Keuchel,2023,fangraphs,pitching,0.2,,,,0.339,,,,0.105,0.145,,,0.085,0.528,0.23600000000000002,,,0.315,,4.56,4.84,5.1,0.040999999999999995,0.6579999999999999,0.1,0.129,0.271
,,9236,ANGE,Aaron Loup,2023,fangraphs,pitching,0.2,,,,0.373,,,,0.087,0.195,,,0.094,0.466,0.335,,,0.294,,4.36,4.6,4.33,0.10800000000000001,0.636,0.111,0.040999999999999995,0.17600000000000002
3672,,,,Sam Bachman,2025,fangraphs,pitching,0.2,,,,0.328,,,,0.106,0.191,,,0.11599999999999999,0.547,0.25,,,0.385,,3.63,4.2,4.15,0.085,0.57,0.063,0.552,0.087
3538,677944,,Andromedans,Slade Cecconi,2024,fangraphs,pitching,0.2,,,,0.321,,,,0.05,0.18899999999999997,,,0.09,0.336,0.484,,,0.332,,5.02,4.7,4.35,0.139,0.618,0.132,0.24,0.122
2698,,11168,HURL,John Means,2023,fangraphs,pitching,0.2,,,,0.13,,,,0.045,0.114,,,0.08,0.28800000000000003,0.562,,,0.32899999999999996,,5.24,5.91,6.0,0.068,0.887,0.098,0.15,0.33299999999999996
3263,,10989,B2J,Tanner Rainey,2022,fangraphs,pitching,0.2,,,,0.284,,,,0.102,0.281,,,0.161,0.316,0.506,,,0.36700000000000005,,4.18,3.99,3.41,0.18,0.7190000000000001,0.125,0.28600000000000003,0.01
4299,689266,,,Dylan Dodd,2025,fangraphs,pitching,0.2,,,,0.242,,,,0.037000000000000005,0.221,,,0.157,0.52,0.34,,,0.44,,3.79,3.43,3.16,0.184,0.741,0.147,0.08,0.002
2775,,10492,PLAY,Josh Staumont,2024,fangraphs,pitching,0.2,,,,0.246,,,,0.13699999999999998,0.17600000000000002,,,0.105,0.47100000000000003,0.353,,,0.24600000000000002,,3.54,5.03,5.06,0.039,0.625,0.0,0.617,
3662,,,,Jonathan Bowlan,2025,fangraphs,pitching,0.2,,,,0.279,,,,0.094,0.256,,,0.147,0.48700000000000004,0.33899999999999997,,,0.29100000000000004,,3.97,3.57,3.53,0.161,0.7240000000000001,0.154,0.312,0.084
3633,680744,,,Ty Madden,2024,fangraphs,pitching,0.2,,,,0.315,,,,0.079,0.168,,,0.109,0.446,0.405,,,0.36,,3.99,4.83,4.52,0.08900000000000001,0.705,0.067,0.154,
2929,,9627,RV,Marco Gonzales,2024,fangraphs,pitching,0.2,,,,0.339,,,,0.073,0.152,,,0.081,0.40399999999999997,0.395,,,0.368,,4.71,4.8,4.96,0.079,0.787,0.111,,0.255
6078,676775,,,Keaton Winn,2023,fangraphs,pitching,0.2,,,,0.254,,,,0.047,0.203,,,0.138,0.58,0.294,,,0.366,,4.37,3.89,3.72,0.157,0.665,0.171,0.035,
4513,,,,Kyle Nicolas,2025,fangraphs,pitching,0.2,,,,0.282,,,,0.10800000000000001,0.204,,,0.129,0.429,0.429,,,0.381,,3.95,4.87,4.39,0.096,0.6629999999999999,0.063,0.265,
4210,,,,Yunior Marte,2023,fangraphs,pitching,0.2,,,,0.342,,,,0.09300000000000001,0.209,,,0.113,0.488,0.304,,,0.325,,4.68,4.29,4.19,0.115,0.6709999999999999,0.158,0.441,
2387,,10703,GANG,Dinelson Lamet,2022,fangraphs,pitching,0.2,,,,0.338,,,,0.128,0.302,,,0.165,0.342,0.405,,,0.42,,4.07,3.93,3.43,0.174,0.633,0.125,0.54,
5928,,,,Anthony Molina,2024,fangraphs,pitching,0.2,,,,0.345,,,,0.083,0.155,,,0.075,0.419,0.293,,,0.392,,4.09,4.47,4.55,0.07200000000000001,0.562,0.086,0.22699999999999998,0.22399999999999998
4629,,,,Mason Barnett,2025,fangraphs,pitching,0.2,,,,0.324,,,,0.106,0.17300000000000001,,,0.095,0.35100000000000003,0.43200000000000005,,,0.365,,4.88,5.34,5.18,0.067,0.5920000000000001,0.094,0.213,0.102
3424,,11590,BATI,Zach Plesac,2023,fangraphs,pitching,0.2,,,,0.41,,,,0.048,0.133,,,0.096,0.512,0.28600000000000003,,,0.256,,4.47,4.51,4.75,0.086,0.5820000000000001,0.125,0.408,0.154
3510,668390,,,Cole Winn,2025,fangraphs,pitching,0.2,,,,0.194,,,,0.105,0.21600000000000003,,,0.1,0.47100000000000003,0.365,,,0.406,,3.9,4.37,4.13,0.111,0.905,0.079,0.18600000000000003,
5522,,,,Kade Strowd,2025,fangraphs,pitching,0.2,,,,0.227,,,,0.124,0.22899999999999998,,,0.113,0.5670000000000001,0.26899999999999996,,,0.22399999999999998,,3.4,3.96,4.02,0.105,0.8390000000000001,0.055999999999999994,0.111,
3747,690925,,,Clayton Beeter,2025,fangraphs,pitching,0.2,,,,0.2,,,,0.17300000000000001,0.317,,,0.14400000000000002,0.385,0.423,,,0.28300000000000003,,4.2,4.0,4.06,0.14400000000000002,0.7090000000000001,0.136,0.46,
6307,,,,Justin Hagenman,2025,fangraphs,pitching,0.2,,,,0.29,,,,0.02,0.23199999999999998,,,0.11199999999999999,0.384,0.41100000000000003,,,0.32899999999999996,,3.77,3.53,3.17,0.212,0.654,0.133,0.196,0.23
2775,,10492,PLAY,Josh Staumont,2023,fangraphs,pitching,0.2,,,,0.306,,,,0.146,0.27,,,0.11900000000000001,0.479,0.354,,,0.28600000000000003,,3.76,4.51,4.36,0.124,0.642,0.059000000000000004,0.214,
6857,,,,Nick Robertson,2023,fangraphs,pitching,0.2,,,,0.397,,,,0.085,0.245,,,0.135,0.47100000000000003,0.34299999999999997,,,0.486,,3.88,3.91,3.76,0.16,0.575,0.125,0.151,0.316
3203,,10998,HURL,Scott Barlow,2025,fangraphs,pitching,0.1,,,,0.249,,,,0.149,0.248,,,0.11800000000000001,0.429,0.389,,,0.256,,4.7,4.71,4.44,0.099,0.735,0.11800000000000001,0.475,
,,9959,B2J,Ryan Tepera,2022,fangraphs,pitching,0.1,,,,0.224,,,,0.086,0.203,,,0.13,0.41,0.391,,,0.239,,4.21,4.25,4.0,0.11599999999999999,0.6829999999999999,0.111,0.059000000000000004,
6349,663704,,,James McArthur,2024,fangraphs,pitching,0.1,,,,0.347,,,,0.057,0.198,,,0.127,0.5329999999999999,0.267,,,0.331,,4.17,3.62,3.46,0.142,0.664,0.16699999999999998,0.21600000000000003,
3770,669062,,,Erik Miller,2025,fangraphs,pitching,0.1,,,,0.289,,,,0.156,0.172,,,0.135,0.475,0.28800000000000003,,,0.22899999999999998,,3.97,5.15,5.35,0.016,0.894,0.0,0.222,0.257
2244,,10293,HURL,Chad Green,2024,fangraphs,pitching,0.1,,,,0.236,,,,0.067,0.21899999999999997,,,0.11,0.37200000000000005,0.5,,,0.37200000000000005,,4.29,4.44,3.82,0.152,0.8079999999999999,0.10800000000000001,,
,,9783,ANGE,Trevor May,2023,fangraphs,pitching,0.1,,,,0.24,,,,0.141,0.195,,,0.10300000000000001,0.308,0.45399999999999996,,,0.308,,4.71,5.69,5.3,0.054000000000000006,0.7490000000000001,0.068,0.35100000000000003,0.22399999999999998
7202,,,,A.J. Blubaugh,2025,fangraphs,pitching,0.1,,,,0.153,,,,0.08900000000000001,0.282,,,0.134,0.33799999999999997,0.5710000000000001,,,0.295,,4.42,4.1,3.54,0.19399999999999998,0.867,0.136,0.215,0.193
4665,,,,Troy Melton,2025,fangraphs,pitching,0.1,,,,0.198,,,,0.083,0.2,,,0.10099999999999999,0.425,0.449,,,0.39799999999999996,,4.6,4.53,4.3,0.11699999999999999,0.86,0.12300000000000001,0.23800000000000002,
6108,,,,Luke Little,2024,fangraphs,pitching,0.1,,,,0.241,,,,0.165,0.257,,,0.08900000000000001,0.7240000000000001,0.22399999999999998,,,0.271,,4.05,4.31,4.2,0.092,0.73,0.077,0.263,
3185,,10147,TROU,Ryan Yarbrough,2025,fangraphs,pitching,0.1,,,,0.257,,,,0.07200000000000001,0.20800000000000002,,,0.11199999999999999,0.39,0.42200000000000004,,,0.23399999999999999,,5.04,4.3,4.14,0.136,0.789,0.165,0.19399999999999998,0.20600000000000002
3185,,10147,TROU,Ryan Yarbrough,2022,fangraphs,pitching,0.1,,,,0.305,,,,0.062,0.172,,,0.1,0.379,0.406,,,0.264,,4.77,4.75,4.32,0.11,0.7390000000000001,0.115,0.27,0.239
,,8458,CASC,Mark Melancon,2022,fangraphs,pitching,0.1,,,,0.314,,,,0.085,0.142,,,0.098,0.441,0.319,,,0.337,,4.2,4.63,4.62,0.057,0.615,0.083,0.018000000000000002,0.024
1973,,9691,B2J,Robbie Ray,2024,fangraphs,pitching,0.1,,,,0.237,,,,0.11599999999999999,0.33299999999999996,,,0.162,0.281,0.531,,,0.21899999999999997,,4.96,4.09,3.51,0.217,0.767,0.17600000000000002,0.319,
3465,682990,,,Quinn Priester,2024,fangraphs,pitching,0.1,,,,0.299,,,,0.063,0.149,,,0.10400000000000001,0.579,0.24,,,0.316,,4.7,4.11,4.14,0.086,0.68,0.171,0.27899999999999997,0.125
3667,672582,,,Angel Zerpa,2023,fangraphs,pitching,0.1,,,,0.307,,,,0.044000000000000004,0.198,,,0.08800000000000001,0.508,0.318,,,0.381,,4.54,4.04,3.81,0.154,0.705,0.16699999999999998,0.239,0.19399999999999998
5298,678606,,,Jose A. Ferrer,2023,fangraphs,pitching,0.1,,,,0.333,,,,0.092,0.17600000000000002,,,0.073,0.578,0.21600000000000003,,,0.243,,4.55,4.09,4.16,0.085,0.705,0.182,0.043,0.23800000000000002
2225,,8185,BATI,Carlos Carrasco,2024,fangraphs,pitching,0.1,,,,0.309,,,,0.07400000000000001,0.19899999999999998,,,0.102,0.465,0.35200000000000004,,,0.322,,4.93,4.18,4.28,0.125,0.665,0.17,0.273,0.23
3486,690953,,The Bluke Blokes,Mick Abel,2025,fangraphs,pitching,0.1,,,,0.318,,,,0.092,0.22399999999999998,,,0.113,0.364,0.40700000000000003,,,0.449,,5.11,4.34,4.28,0.132,0.6559999999999999,0.16699999999999998,0.138,0.08800000000000001
2931,,9637,TROU,Marcus Stroman,2025,fangraphs,pitching,0.1,,,,0.304,,,,0.091,0.149,,,0.08199999999999999,0.465,0.35700000000000004,,,0.389,,5.19,5.0,5.12,0.057,0.653,0.13,0.259,0.105
2775,,10492,PLAY,Josh Staumont,2022,fangraphs,pitching,0.1,,,,0.34,,,,0.165,0.244,,,0.107,0.304,0.441,,,0.311,,4.25,4.99,4.67,0.08,0.621,0.067,,
3750,681190,,,Randy Vasquez,2023,fangraphs,pitching,0.1,,,,0.236,,,,0.10800000000000001,0.19899999999999998,,,0.069,0.364,0.418,,,0.273,,4.98,5.27,4.93,0.09,0.889,0.109,,0.11800000000000001
4513,,,,Kyle Nicolas,2024,fangraphs,pitching,0.1,,,,0.315,,,,0.128,0.226,,,0.113,0.45399999999999996,0.336,,,0.314,,4.03,4.49,4.32,0.099,0.6970000000000001,0.078,0.22399999999999998,
2897,,11903,JESÚ,Luis Garcia,2023,fangraphs,pitching,0.1,,,,0.298,,,,0.09,0.19899999999999998,,,0.111,0.615,0.203,,,0.293,,4.29,4.01,3.82,0.109,0.732,0.162,0.34600000000000003,
,,9783,ANGE,Trevor May,2022,fangraphs,pitching,0.1,,,,0.338,,,,0.081,0.27,,,0.133,0.292,0.45799999999999996,,,0.306,,3.87,3.75,3.29,0.18899999999999997,0.7240000000000001,0.121,0.265,0.21100000000000002
6832,681982,,,Grant Anderson,2023,fangraphs,pitching,0.1,,,,0.317,,,,0.091,0.195,,,0.084,0.46299999999999997,0.37,,,0.294,,4.66,4.69,4.43,0.10400000000000001,0.7170000000000001,0.125,0.49700000000000005,
4094,663546,,,Sean Hjelle,2023,fangraphs,pitching,0.1,,,,0.398,,,,0.094,0.223,,,0.095,0.5329999999999999,0.222,,,0.22,,4.22,4.02,3.85,0.129,0.591,0.15,0.43200000000000005,0.037000000000000005
6572,801403,,Rick Vaughn,Chase Dollander,2025,fangraphs,pitching,0.1,,,,0.297,,,,0.111,0.18600000000000003,,,0.098,0.42700000000000005,0.384,,,0.33899999999999997,,5.53,4.97,4.99,0.075,0.617,0.155,0.003,0.078
3978,663752,,,Cody Morris,2022,fangraphs,pitching,0.1,,,,0.29,,,,0.12,0.23,,,0.139,0.354,0.369,,,0.369,,4.34,4.19,4.44,0.11,0.868,0.125,,0.171
6117,,,,Elvis Alvarado,2025,fangraphs,pitching,0.1,,,,0.272,,,,0.12,0.273,,,0.145,0.385,0.40399999999999997,,,0.42200000000000004,,4.32,4.08,3.75,0.153,0.8270000000000001,0.136,0.32,0.040999999999999995
4668,700270,,Andromedans,Yilber Diaz,2024,fangraphs,pitching,0.1,,,,0.282,,,,0.10099999999999999,0.16,,,0.077,0.35600000000000004,0.35600000000000004,,,0.35200000000000004,,4.47,4.75,5.11,0.059000000000000004,0.747,0.09699999999999999,0.273,0.004
3553,670241,,,Darius Vines,2023,fangraphs,pitching,0.1,,,,0.203,,,,0.083,0.16699999999999998,,,0.113,0.40299999999999997,0.5,,,0.33899999999999997,,4.98,5.58,5.09,0.083,0.691,0.09699999999999999,0.08800000000000001,0.247
4193,678061,,,Ray Kerr,2023,fangraphs,pitching,0.1,,,,0.313,,,,0.079,0.307,,,0.14800000000000002,0.397,0.353,,,0.377,,4.18,3.24,3.09,0.228,0.7140000000000001,0.20800000000000002,,
7247,663362,,,Matt Waldron,2023,fangraphs,pitching,0.1,,,,0.248,,,,0.069,0.179,,,0.08,0.4,0.415,,,0.308,,5.46,4.79,4.73,0.11,0.807,0.16699999999999998,0.159,
3241,669796,,,Jose Hernandez,2023,fangraphs,pitching,0.1,,,,0.295,,,,0.099,0.278,,,0.125,0.387,0.409,,,0.348,,4.48,4.0,3.65,0.179,0.6970000000000001,0.161,0.5589999999999999,0.109
