Season,Name,Team,Level,Age,IP,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2013,"R.J. Alaniz","HOU","AA",22,113.1,0.32816537,1.534351145,0.133159268,0.524804177,0.342036553,0.236641221,0.06870229,0.46835443,0.2278481,0.30379747,0.07666851,689,1124,1813,"10819"
2011,"R.J. Alaniz","HOU","A",20,115.2,0.28653295,1.338709677,0.16184971,0.479768786,0.358381502,0.193548387,0.088709677,0.3816156,0.23398329,0.38440111,0.25744934,178,661,839,"10819"
2021,"Michael Mariot","CIN","AAA",32,103,0.27272727,1.155172413,0.185667752,0.436482084,0.377850162,0.137931034,0.129310344,0.47115385,0.25,0.27884615,0.09462087,590,953,1543,"10835"
2024,"Michael Mariot","SEA","AAA",35,126.1,0.30503979,0.711764705,0.257653061,0.308673469,0.433673469,0.282352941,0.123529411,0.4798995,0.26633166,0.25376884,0.07661888,720,1303,2023,"10835"
2006,"Evan MacLane","NYM","AAA",23,121.1,0.30864198,,,,,,,,,,,,,,"5576"
2006,"Tim Redding","CHW","AAA",28,187.2,0.26775956,,,,,,,,,,,,,,"573"
2006,"Pedro Viola","CIN","R",23,61.2,0.31446541,,,,,,,,,,,,,,"5971"
2012,"Michael Mariot","KCR","AA",23,113.2,0.28862974,1.153846153,0.190751445,0.433526011,0.375722543,0.238461538,0.092307692,0.47191011,0.23314607,0.29494382,0.08551069,620,1064,1684,"10835"
2013,"Asher Wojciechowski","HOU","AAA",24,134,0.26835443,0.726315789,0.182044887,0.34413965,0.473815461,0.226315789,0.052631578,0.45432099,0.24691358,0.29876543,0.08422072,741,1325,2066,"10836"
2015,"Asher Wojciechowski","HOU","AAA",26,115.1,0.31868132,0.928571428,0.260273972,0.356164383,0.383561643,0.264285714,0.092857142,0.44,0.24266667,0.31733333,0.08560924,691,1213,1904,"10836"
2011,"Asher Wojciechowski","TOR","A+",22,130.1,0.33176471,1.095808383,0.191685912,0.422632794,0.385681293,0.161676646,0.089820359,0.42727273,0.22727273,0.34545455,0.24559471,163,745,908,"10836"
2006,"Jordan Tata","DET","AAA",24,122,0.28116711,,,,,,,,,,,,,,"5999"
2006,"Virgil Vasquez","DET","AA",24,173.2,0.29766537,,,,,,,,,,,,,,"6124"
2006,"Abe Alvarez","BOS","AAA",23,118,0.29305913,,,,,,,,,,,,,,"6259"
2012,"Perci Garner","PHI","A+",23,134,0.29439252,1.507352941,0.180288461,0.492788461,0.326923076,0.154411764,0.06617647,0.50574713,0.2091954,0.28505747,0.20263902,324,737,1061,"10887"
2013,"Perci Garner","PHI","A+",24,121.1,0.33423181,1.596638655,0.162601626,0.514905149,0.322493224,0.176470588,0.050420168,0.4933687,0.20954907,0.29708223,0.2515528,294,672,966,"10887"
2013,"Christian Bergman","COL","AA",25,171,0.26447876,1.457142857,0.177820267,0.487571701,0.33460803,0.182857142,0.142857142,0.49814815,0.19259259,0.30925926,0.08198086,759,1644,2403,"10925"
2011,"Christian Bergman","COL","A-",23,97.1,0.26689189,1.494949494,0.156996587,0.505119453,0.337883959,0.212121212,0.04040404,0.41137124,0.20735786,0.3812709,0.27046263,55,507,562,"10925"
2006,"Greg Burke","SDP","A",23,120.2,0.31443299,,,,,,,,,,,,,,"6282"
2006,"Jason Hirsh","HOU","AAA",24,137.1,0.24184783,,,,,,,,,,,,,,"6293"
2006,"Esmil Rogers","COL","R",20,63.1,0.33018868,,,,,,,,,,,,,,"6317"
2012,"Christian Bergman","COL","A+",24,162.2,0.29531568,0.890410958,0.163636363,0.393939393,0.442424242,0.178082191,0.07305936,0.45454545,0.20750988,0.33794466,0.22349103,252,974,1226,"10925"
2018,"Christian Bergman","SEA","AAA",30,141.2,0.34375,1.016759776,0.208333333,0.399122807,0.392543859,0.167597765,0.083798882,0.41810345,0.27155172,0.31034483,0.09227468,822,1508,2330,"10925"
2014,"Josh A. Smith","CIN","AAA",26,159,0.3223301,0.725118483,0.276341948,0.30417495,0.419483101,0.251184834,0.037914691,0.45019157,0.2394636,0.31034483,0.07488186,1035,1716,2751,"10946"
2012,"Josh A. Smith","CIN","A+",24,147,0.30769231,0.988888888,0.139423076,0.427884615,0.432692307,0.194444444,0.083333333,0.45707657,0.23201856,0.31090487,0.25736434,324,966,1290,"10946"
2006,"Kris Wilson","NYY","AAA",29,132.1,0.28607595,,,,,,,,,,,,,,"636"
2006,"Luis Perez","TOR","R",21,85,0.24479167,,,,,,,,,,,,,,"6389"
2006,"Tim Stauffer","SDP","AAA",24,153,0.3358349,,,,,,,,,,,,,,"6432"
2011,"Josh A. Smith","CIN","A",23,142.1,0.30939227,0.635359116,0.184573002,0.316804407,0.498622589,0.215469613,0.055248618,0.42587601,0.28032345,0.29380054,0.35566038,175,885,1060,"10946"
2013,"Josh A. Smith","CIN","AA",25,160,0.28571429,0.843137254,0.177242888,0.376367614,0.446389496,0.284313725,0.078431372,0.45168067,0.25630252,0.29201681,0.10175146,851,1547,2398,"10946"
2016,"Jake Buchanan","CHC","AAA",26,141,0.32888889,2.704081632,0.178733031,0.599547511,0.221719457,0.183673469,0.061224489,0.52980132,0.200883,0.26931567,0.09000943,764,1358,2122,"10962"
2012,"Jake Buchanan","HOU","AA",22,134.1,0.34632035,2.381818181,0.201716738,0.562231759,0.236051502,0.09090909,0.1,0.5021097,0.2257384,0.2721519,0.07854209,659,1289,1948,"10962"
2006,"Jhonny Nunez","LAD","R",20,57,0.24137931,,,,,,,,,,,,,,"6640"
2006,"Bobby Mosebach","LAA","A",21,159.2,0.31262136,,,,,,,,,,,,,,"6927"
2006,"Chris Waters","ATL","AA",25,155,0.28381375,,,,,,,,,,,,,,"7015"
2011,"Jake Buchanan","HOU","A+",21,158.2,0.28599222,2.384615384,0.126984126,0.615079365,0.257936507,0.238461538,0.076923076,0.48176583,0.23992322,0.27831094,0.26263627,167,842,1009,"10962"
2010,"Jake Buchanan","HOU","A-",20,61,0.33333333,2.269230769,0.145728643,0.592964824,0.261306532,0.192307692,0.057692307,0.44776119,0.25870647,0.29353234,0.26633166,67,331,398,"10962"
2018,"Jake Buchanan","ARI","AAA",28,156.2,0.33643123,1.940298507,0.269016697,0.482374768,0.248608534,0.171641791,0.067164179,0.43014706,0.24632353,0.32352941,0.07494824,899,1516,2415,"10962"
2010,"Tim Adleman","BAL","A-",22,68,0.25698324,1.338028169,0.072625698,0.530726256,0.396648044,0.183098591,0.084507042,0.44864865,0.23243243,0.31891892,0.22365989,139,402,541,"10968"
2006,"Alex Torres","LAA","R",18,50.1,0.30827068,,,,,,,,,,,,,,"7038"
2006,"Trevor Bell","LAA","R",19,82.1,0.2890625,,,,,,,,,,,,,,"7074"
2006,"John Lannan","WSN","A",21,138,0.32242991,,,,,,,,,,,,,,"7080"
2015,"Tim Adleman","CIN","AA",27,150,0.28863636,1.571428571,0.25,0.458333333,0.291666666,0.222222222,0.055555555,0.41255605,0.28251121,0.30493274,0.09410176,779,1442,2221,"10968"
2011,"Kevin Shackelford","MIL","R",22,65,0.29596413,1.313253012,0.142857142,0.486607142,0.370535714,0.204819277,0.096385542,0.4978355,0.19480519,0.30735931,0.13636364,64,332,396,"11012"
2016,"Mickey Jannis","NYM","AA",28,121,0.28534704,1.633333333,0.191815856,0.501278772,0.30690537,0.183333333,0.075,0.42606516,0.25313283,0.32080201,0.07521896,758,1183,1941,"11071"
2017,"Mickey Jannis","NYM","AA",29,122.1,0.2892562,1.875,0.1875,0.529891304,0.282608695,0.163461538,0.096153846,0.4691689,0.230563,0.3002681,0.09630819,671,1198,1869,"11071"
2006,"Ryan Mattheus","COL","A+",22,156,0.38142292,,,,,,,,,,,,,,"7169"
2006,"John Webb","STL","AAA",27,176.2,0.32413793,,,,,,,,,,,,,,"7230"
2006,"Scott Lewis","CLE","A+",22,115.2,0.27835052,,,,,,,,,,,,,,"7322"
2018,"Mickey Jannis","NYM","AA",30,142.1,0.32879819,1.343949044,0.173033707,0.474157303,0.352808988,0.191082802,0.076433121,0.43015521,0.2594235,0.31042129,0.09732143,750,1490,2240,"11071"
2019,"Mickey Jannis","NYM","AA",31,119,0.33241758,1.446280991,0.170868347,0.490196078,0.338935574,0.272727272,0.016528925,0.4739726,0.23561644,0.29041096,0.10531972,621,1240,1861,"11071"
2022,"Casey Lawrence","TOR","AAA",34,126,0.22713864,1.141791044,0.18465909,0.43465909,0.380681818,0.186567164,0.134328358,0.42296919,0.24929972,0.32773109,0.12791991,585,1213,1798,"11121"
2012,"Casey Lawrence","TOR","A+",24,138.2,0.31111111,1.402777777,0.21719457,0.457013574,0.325791855,0.173611111,0.0625,0.45851528,0.22925764,0.31222707,0.24085006,108,739,847,"11121"
2006,"Matt Kinney","SFG","AAA",29,153.2,0.29032258,,,,,,,,,,,,,,"737"
2006,"Wade Davis","TBD","A",20,146,0.32513661,,,,,,,,,,,,,,"7441"
2006,"Phil Hughes","NYY","AA",20,116,0.25092251,,,,,,,,,,,,,,"7450"
2014,"Casey Lawrence","TOR","AA",26,151.1,0.30831643,1.225806451,0.153374233,0.466257668,0.380368098,0.150537634,0.048387096,0.4561753,0.25099602,0.29282869,0.08057296,795,1439,2234,"11121"
2015,"Casey Lawrence","TOR","AA",27,161.1,0.34729494,1.728395061,0.221830985,0.492957746,0.285211267,0.154320987,0.055555555,0.47250859,0.26116838,0.26632302,0.07201987,805,1611,2416,"11121"
2011,"Casey Lawrence","TOR","A",23,125.2,0.29230769,1.656,0.128608923,0.543307086,0.328083989,0.144,0.072,0.43969849,0.23869347,0.32160804,0.26296296,108,702,810,"11121"
2024,"Casey Lawrence","SEA","AAA",36,165,0.31015038,1.421965317,0.249103942,0.440860215,0.310035842,0.156069364,0.196531791,0.51413428,0.23498233,0.25088339,0.09535161,902,1615,2517,"11121"
2006,"Anthony Swarzak","MIN","A+",20,145.2,0.29782082,,,,,,,,,,,,,,"7466"
2006,"Ryan Webb","OAK","A+",20,117.2,0.39425587,,,,,,,,,,,,,,"7474"
2006,"Jack Egbert","CHW","A+",23,140.2,0.31084337,,,,,,,,,,,,,,"7487"
2015,"John Gast","STL","AAA",26,121.2,0.34474328,0.921686746,0.204488778,0.381546134,0.413965087,0.144578313,0.072289156,0.42583732,0.284689,0.28947368,0.09883721,740,1324,2064,"11133"
2011,"Merrill Kelly","TBR","A+",22,129,0.27139364,1.413043478,0.1675,0.4875,0.345,0.173913043,0.04347826,0.49275362,0.21256039,0.29468599,0.18424102,229,634,863,"11156"
2011,"Eric Jokisch","CHC","A",21,118.2,0.28012048,1.178294573,0.158682634,0.45508982,0.386227544,0.217054263,0.100775193,0.44956772,0.23054755,0.31988473,0.2875895,161,677,838,"11157"
2014,"Eric Jokisch","CHC","AAA",24,158.1,0.31019523,1.222891566,0.190789473,0.445175438,0.364035087,0.19879518,0.072289156,0.40889831,0.27542373,0.31567797,0.10890671,805,1564,2369,"11157"
2006,"Luke French","DET","A",20,157.1,0.28460039,,,,,,,,,,,,,,"7529"
2006,"Tommy Hottovy","BOS","A+",24,122,0.28494624,,,,,,,,,,,,,,"7542"
2006,"Jake McGee","TBD","A",19,134,0.3047619,,,,,,,,,,,,,,"7550"
2013,"Eric Jokisch","CHC","AA",23,160.2,0.28384279,1.055248618,0.185995623,0.417943107,0.396061269,0.182320441,0.077348066,0.41139241,0.25949367,0.32911392,0.13090594,826,1481,2307,"11157"
2018,"Eric Jokisch","OAK","AAA",28,148.2,0.32553191,2.050420168,0.224358974,0.521367521,0.254273504,0.142857142,0.100840336,0.45228216,0.29253112,0.25518672,0.08790755,883,1540,2423,"11157"
2017,"Eric Jokisch","ARI","AAA",27,134.2,0.2960373,1.674603174,0.205188679,0.497641509,0.297169811,0.174603174,0.095238095,0.46031746,0.24036281,0.29931973,0.09137529,776,1369,2145,"11157"
2011,"David Buchanan","PHI","A",22,125,0.28534031,1.092105263,0.158730158,0.439153439,0.402116402,0.22368421,0.039473684,0.49870801,0.20413437,0.29715762,0.26445264,160,653,813,"11176"
2006,"James Parr","ATL","A+",20,134.2,0.29245283,,,,,,,,,,,,,,"7734"
2006,"Frank Herrmann","CLE","A",22,122.1,0.30079156,,,,,,,,,,,,,,"7960"
2006,"Eric Stults","LAD","AAA",26,153.1,0.31991051,,,,,,,,,,,,,,"8011"
2010,"David Buchanan","PHI","A-",21,62,0.28571429,1.868852459,0.158653846,0.548076923,0.29326923,0.114754098,0.016393442,0.52606635,0.1563981,0.31753555,0.17892157,103,305,408,"11176"
2013,"David Buchanan","PHI","AA",24,130.2,0.30310263,1.248366013,0.173076923,0.459134615,0.367788461,0.228758169,0.098039215,0.47575058,0.2448037,0.27944573,0.09659091,773,1339,2112,"11176"
2016,"David Buchanan","PHI","AAA",27,167.1,0.27715356,1.4852071,0.210526315,0.471804511,0.317669172,0.207100591,0.088757396,0.38433515,0.24590164,0.36976321,0.0838843,874,1546,2420,"11176"
2009,"Marco Estrada","WSN","AAA",25,136.1,0.29425837,1.017045454,0.150717703,0.428229665,0.421052631,0.204545454,0.056818181,0.46028037,0.27102804,0.26869159,0.08859566,742,1380,2122,"1118"
2006,"Wes Whisler","CHW","A+",23,118.1,0.28211587,,,,,,,,,,,,,,"8023"
2006,"Glen Perkins","MIN","AA",23,117.1,0.31612903,,,,,,,,,,,,,,"8041"
2006,"Mike Parisi","STL","AA",23,150.2,0.32024793,,,,,,,,,,,,,,"8070"
2013,"Casey Sadler","PIT","AA",22,130.1,0.25862069,1.684210526,0.116336633,0.554455445,0.32920792,0.195488721,0.082706766,0.48920863,0.20863309,0.30215827,0.07900433,712,1136,1848,"11209"
2014,"Casey Sadler","PIT","AAA",23,124.2,0.28974359,1.898148148,0.201530612,0.522959183,0.275510204,0.194444444,0.101851851,0.50623441,0.22693267,0.26683292,0.09687836,671,1187,1858,"11209"
2012,"Casey Sadler","PIT","A+",21,126.1,0.28981723,1.591666666,0.179419525,0.503957783,0.316622691,0.191666666,0.058333333,0.53846154,0.2,0.26153846,0.14454046,372,901,1273,"11209"
2011,"Rob Rasmussen","FLA","A+",22,148.1,0.29748284,1.232258064,0.195348837,0.444186046,0.360465116,0.251612903,0.064516129,0.48666667,0.23111111,0.28222222,0.26110124,318,808,1126,"11250"
2006,"Kevin Hart","BAL","A+",23,148.1,0.29372197,,,,,,,,,,,,,,"8079"
2006,"Jae Kuk Ryu","CHC","AAA",23,139.1,0.27680798,,,,,,,,,,,,,,"8228"
2006,"JC Ramirez","SEA","R",17,65,0.24855491,,,,,,,,,,,,,,"8302"
2012,"Logan Darnell","MIN","AA",23,156,0.33139535,1.360215053,0.170132325,0.478260869,0.351606805,0.166666666,0.118279569,0.50925926,0.23518519,0.25555556,0.09586552,782,1419,2201,"11261"
2018,"Logan Darnell","WSN","AA",29,112.2,0.30704225,1.311475409,0.210084033,0.448179271,0.341736694,0.204918032,0.114754098,0.53243243,0.25405405,0.21351351,0.10787879,548,1102,1650,"11261"
2009,"Lisalverto Bonilla","PHI","R",19,70,0.25414365,0.925,0.099415204,0.432748538,0.467836257,0.275,0.025,0.57692308,0.1978022,0.22527473,0.37044534,80,414,494,"11266"
2014,"Zach Neal","OAK","AAA",25,119.1,0.31688312,1.2,0.212276214,0.429667519,0.358056265,0.2,0.107142857,0.50626566,0.24561404,0.2481203,0.09668353,580,1199,1779,"11294"
2006,"Alberto Cabrera","CHC","R",17,71.1,0.30373832,,,,,,,,,,,,,,"8352"
2006,"Mitch Atkins","CHC","A",20,138.1,0.26525199,,,,,,,,,,,,,,"8369"
2006,"Carlos Rosa","KCR","A",21,138.2,0.28325123,,,,,,,,,,,,,,"8529"
2013,"Zach Neal","OAK","AA",24,165.2,0.28518519,1.329842931,0.187956204,0.463503649,0.348540145,0.188481675,0.094240837,0.45259392,0.21466905,0.33273703,0.07488987,861,1636,2497,"11294"
2011,"Zach Neal","FLA","A",22,119,0.30601093,1.083916083,0.196765498,0.417789757,0.385444743,0.202797202,0.083916083,0.45623342,0.21220159,0.33156499,0.24142012,203,642,845,"11294"
2015,"Zach Neal","OAK","AAA",26,131.1,0.32045455,1.475177304,0.20861678,0.471655328,0.319727891,0.19858156,0.070921985,0.51447661,0.23385301,0.25167038,0.09875203,566,1277,1843,"11294"
2017,"Seth Frankoff","CHC","AAA",28,116.2,0.27906977,1.54368932,0.152103559,0.514563106,0.333333333,0.165048543,0.174757281,0.50470219,0.26332288,0.23197492,0.10845214,789,1175,1964,"11346"
2006,"Luis Marte","DET","R",19,65,0.28671329,,,,,,,,,,,,,,"8651"
2006,"Jeanmar Gomez","CLE","R",18,54.1,0.27118644,,,,,,,,,,,,,,"9033"
2006,"Sean O'Sullivan","LAA","R",18,71.1,0.28378378,,,,,,,,,,,,,,"9137"
2011,"Seth Frankoff","OAK","A-",22,73,0.26237624,1.28169014,0.164948453,0.469072164,0.365979381,0.211267605,0.014084507,0.43069307,0.25742574,0.31188119,0.27631579,137,395,532,"11346"
2012,"Pat Dean","MIN","A+",23,153.1,0.31619048,0.855895196,0.193548387,0.371916508,0.434535104,0.23580786,0.048034934,0.43283582,0.24813433,0.31902985,0.18762475,178,824,1002,"11350"
2015,"Pat Dean","MIN","AAA",26,179,0.28169014,1.017857142,0.207017543,0.4,0.392982456,0.200892857,0.044642857,0.43523316,0.27288428,0.29188256,0.06483691,798,1716,2514,"11350"
2013,"Pat Dean","MIN","AA",24,125,0.30957684,1.076470588,0.199546485,0.414965986,0.385487528,0.223529411,0.070588235,0.4967462,0.21908894,0.28416486,0.07679181,539,1219,1758,"11350"
2006,"Alan Johnson","COL","A",22,160.1,0.32128514,,,,,,,,,,,,,,"917"
2006,"Zach Clark","BAL","R",22,64,0.29569892,,,,,,,,,,,,,,"9189"
2006,"David Herndon","LAA","R",20,69.1,0.25764192,,,,,,,,,,,,,,"9264"
2014,"Pat Dean","MIN","AA",25,144,0.34059406,1.087557603,0.118677042,0.459143968,0.422178988,0.142857142,0.092165898,0.47528517,0.24714829,0.27756654,0.05586834,822,1487,2309,"11350"
2012,"Brandon Cumpton","PIT","AA",23,152.1,0.28778468,2.153846153,0.136842105,0.589473684,0.27368421,0.23076923,0.069230769,0.42682927,0.21138211,0.36178862,0.05674061,861,1483,2344,"11366"
2013,"Brandon Cumpton","PIT","AAA",24,122,0.29781421,2.75949367,0.172701949,0.607242339,0.22005571,0.11392405,0.075949367,0.49731183,0.2016129,0.30107527,0.07712082,735,1210,1945,"11366"
2011,"Tyrell Jenkins","STL","R",18,56,0.37267081,1.86,0.10062893,0.58490566,0.314465408,0.2,0.06,0.41975309,0.24691358,0.33333333,0.27047146,70,333,403,"11378"
2006,"Josh Tomlin","CLE","A-",21,77.1,0.23831776,,,,,,,,,,,,,,"9388"
2006,"George Kontos","NYY","A-",21,78.1,0.29468599,,,,,,,,,,,,,,"9486"
2006,"Jordan Smith","CIN","R",20,68.2,0.26699029,,,,,,,,,,,,,,"9515"
2015,"Alex Wimmers","MIN","AA",26,115.1,0.32544379,1.041322314,0.260479041,0.377245508,0.362275449,0.214876033,0.057851239,0.42774566,0.27456647,0.29768786,0.10394265,760,1193,1953,"11394"
2011,"Josh Butler","MIL","AAA",26,141.2,0.3209607,1.483221476,0.202586206,0.476293103,0.321120689,0.147651006,0.161073825,0.47083333,0.24375,0.28541667,0.06558029,1063,1453,2516,"1141"
2011,"Yunesky Maya","WSN","AAA",29,129.2,0.29974811,1.217105263,0.165841584,0.457920792,0.376237623,0.230263157,0.092105263,0.45365854,0.26341463,0.28292683,0.08291203,658,1320,1978,"11420"
2012,"Yunesky Maya","WSN","AAA",30,167,0.25842697,1.454054054,0.165441176,0.494485294,0.340073529,0.162162162,0.108108108,0.45306859,0.22021661,0.3267148,0.06438468,836,1618,2454,"11420"
2006,"Burke Badenhop","DET","A",23,171,0.31119545,,,,,,,,,,,,,,"9736"
2006,"Carlos Fisher","CIN","A",23,150,0.29157175,,,,,,,,,,,,,,"9832"
2006,"Travis Wood","CIN","A",19,140,0.25474255,,,,,,,,,,,,,,"9884"
2013,"Yunesky Maya","WSN","AAA",31,146.1,0.30947368,1.605442176,0.181623931,0.504273504,0.314102564,0.197278911,0.06802721,0.46391753,0.18969072,0.34639175,0.08235824,742,1480,2222,"11420"
2015,"Anthony Ranaudo","TEX","AAA",25,118,0.30640669,0.833333333,0.209944751,0.359116022,0.430939226,0.198717948,0.089743589,0.42359249,0.27613941,0.3002681,0.07977923,722,1271,1993,"11424"
2014,"Anthony Ranaudo","BOS","AAA",24,138,0.26410256,0.808988764,0.182741116,0.365482233,0.451776649,0.297752808,0.050561797,0.425,0.2425,0.3325,0.08014248,812,1434,2246,"11424"
2012,"Brandon Workman","BOS","A+",23,113.2,0.29746835,1.013986013,0.085714285,0.46031746,0.453968253,0.153846153,0.069930069,0.41230769,0.26769231,0.32,0.19858156,213,774,987,"11428"
2006,"Zach Phillips","TEX","A",19,142,0.38876404,,,,,,,,,,,,,,"99"
2006,"Chris Volstad","FLA","A",19,152,0.30848861,,,,,,,,,,,,,,"9901"
2006,"Matt Maloney","PHI","A",22,168.2,0.25959368,,,,,,,,,,,,,,"9920"
2011,"Brandon Workman","BOS","A",22,131,0.31299735,0.949367088,0.167567567,0.405405405,0.427027027,0.246835443,0.063291139,0.40673575,0.26683938,0.32642487,0.29049676,176,750,926,"11428"
2014,"A.J. Schugel","ARI","AA",25,147.2,0.3180778,1.264516129,0.1875,0.453703703,0.358796296,0.193548387,0.019354838,0.38496583,0.25056948,0.36446469,0.08863537,799,1480,2279,"11432"
2012,"A.J. Schugel","LAA","AA",23,140.1,0.27272727,0.921686746,0.188295165,0.389312977,0.422391857,0.240963855,0.054216867,0.45185185,0.25432099,0.29382716,0.09506726,809,1421,2230,"11432"
2011,"Jesse Biddle","PHI","A",19,133,0.27887324,0.933774834,0.15850144,0.406340057,0.435158501,0.19205298,0.033112582,0.37396122,0.25207756,0.37396122,0.25458052,292,745,1037,"11437"
2006,"Todd Redmond","PIT","A",21,160.1,0.27678571,,,,,,,,,,,,,,"9943"
2006,"Aaron Thompson","FLA","A",19,134,0.31909548,,,,,,,,,,,,,,"999"
2006,"T.J. Nall","LAD","AA",25,140.2,0.29201102,,,,,,,,,,,,,,"sa198576"
2013,"Jesse Biddle","PHI","AA",21,138.1,0.27810651,1.043165467,0.162241887,0.427728613,0.410029498,0.215827338,0.071942446,0.43142857,0.22857143,0.34,0.12011885,949,1407,2356,"11437"
2012,"Jesse Biddle","PHI","A+",20,142.2,0.30829016,1.013157894,0.205194805,0.4,0.394805194,0.203947368,0.065789473,0.37783375,0.28211587,0.34005038,0.32885305,254,862,1116,"11437"
2012,"Matt Grace","WSN","A+",23,141.1,0.3442623,2.244094488,0.139874739,0.594989561,0.265135699,0.086614173,0.078740157,0.538,0.228,0.234,0.17759336,336,869,1205,"11449"
2011,"Matt Grace","WSN","A",22,132.1,0.35462555,2.58490566,0.159292035,0.60619469,0.234513274,0.150943396,0.075471698,0.53232759,0.18103448,0.28663793,0.24043716,188,727,915,"11449"
2006,"Nic Ungs","FLA","AAA",26,144.1,0.30321285,,,,,,,,,,,,,,"sa200955"
2006,"Carlos Perez","CHC","A+",24,110.2,0.37570621,,,,,,,,,,,,,,"sa200958"
2006,"Ronnie Ray","SFG","A",22,147.2,0.32735426,,,,,,,,,,,,,,"sa202102"
2016,"A.J. Cole","WSN","AAA",24,124.2,0.30997305,1.129496402,0.216931216,0.415343915,0.367724867,0.208633093,0.115107913,0.49870801,0.24031008,0.26098191,0.10845771,692,1318,2010,"11467"
2014,"Zach Lee","LAD","AAA",22,150.2,0.32317073,1.534591194,0.169072164,0.503092783,0.327835051,0.144654088,0.113207547,0.40567951,0.26572008,0.32860041,0.08590022,875,1430,2305,"11468"
2013,"Zach Lee","LAD","AA",21,142.2,0.2975,1.496062992,0.2075,0.475,0.3175,0.16535433,0.102362204,0.44038929,0.25304136,0.30656934,0.10641201,776,1423,2199,"11468"
2014,"Dallas Beeler","CHC","AAA",25,124.1,0.27956989,2.16,0.157333333,0.576,0.266666666,0.17,0.08,0.44619423,0.22572178,0.32808399,0.08017103,698,1173,1871,"11471"
2006,"Adam Harben","MIN","AA",22,122.2,0.28680203,,,,,,,,,,,,,,"sa202585"
2006,"John Gragg","KCR","A+",25,130,0.3131068,,,,,,,,,,,,,,"sa225717"
2006,"Bear Bay","CLE","AA",22,133,0.26842105,,,,,,,,,,,,,,"sa226381"
2012,"Dallas Beeler","CHC","AA",23,136,0.32978723,2.06504065,0.190987124,0.545064377,0.263948497,0.1300813,0.089430894,0.44834711,0.22107438,0.33057851,0.05896568,810,1259,2069,"11471"
2012,"Bryan Mitchell","NYY","A",21,120,0.31055901,1.529411764,0.196261682,0.485981308,0.317757009,0.166666666,0.06862745,0.38905775,0.24924012,0.36170213,0.17627568,566,943,1509,"11479"
2011,"Bryan Mitchell","NYY","A-",20,61.2,0.34285714,2.08,0.125,0.59090909,0.284090909,0.16,0.1,0.36666667,0.21111111,0.42222222,0.26275992,163,366,529,"11479"
