Unique Player ID Database,,next: 7940,,,,No Accents ,,Approved Dupe,Report an Issue
Raudy Reyes,ATL,SIRP,7787,,,Raudy Reyes,,FALSE,
Raul Beracierta,NYM,1B,4936,,,Raul Beracierta,,FALSE,
Ray Black,MIL,P,6202,,,Ray Black,,FALSE,
Ray Kerr,ATL,RP,4193,,,Ray Kerr,,FALSE,
Raylin Heredia,PHI,OF,7147,,,Raylin Heredia,,FALSE,
Raymer Medina,TBR,SS,7795,,,Raymer Medina,,FALSE,
Raymond Mola,,OF,6991,,,Raymond Mola,,FALSE,
Rayne Doncon,LAD,SS,3814,,,Rayne Doncon,,FALSE,
Raynel Delgado,CLE,SS,4935,,,Raynel Delgado,,FALSE,
Raynel Espinal,SF,P,3118,,,Raynel Espinal,,FALSE,
Rayner Arias,SF,OF,6149,,,Rayner Arias,,FALSE,
Rayner Santana,SF,C,4934,,,Rayner Santana,,FALSE,
Rece Hinds,CIN,"3B,SS",3608,,,Rece Hinds,,FALSE,
Reed Garrett,NYM,RP,4209,,,Reed Garrett,,FALSE,
Reed Trimble,BAL,CF,4933,,,Reed Trimble,,FALSE,
Reese McGuire,BOS,C,3119,,,Reese McGuire,,FALSE,
Reese Olson,DET,RHP,3643,,,Reese Olson,,FALSE,
Reggie Crawford,SF,SIRP,3962,,,Reggie Crawford,,FALSE,
Reggie Lawson,SD,RHP,3796,,,Reggie Lawson,,FALSE,
Reggie McClain,NYY,P,6291,,,Reggie McClain,,FALSE,
Reginald Preciado,CHC,3B/SS,3588,,,Reginald Preciado,,FALSE,
Reid Detmers,LAA,P,4014,,,Reid Detmers,,FALSE,
Reid Schaller,WSH,P,6286,,,Reid Schaller,,FALSE,
Reid VanScoter,,,7469,,,Reid VanScoter,,FALSE,
Reidy Mercado,MIL,OF,4932,,,Reidy Mercado,,FALSE,
Reinaldo Ilarraza,SD,"2B,OF",4931,,,Reinaldo Ilarraza,,FALSE,
Reiner Lopez,STL,SP,6777,,,Reiner Lopez,,FALSE,
Reiss Knehr,SD,P,3120,,,Reiss Knehr,,FALSE,
Reivaj Garcia,CHC,"1B,2B,3B",4930,,,Reivaj Garcia,,FALSE,
Reiver Sanmartin,CIN,P,3121,,,Reiver Sanmartin,,FALSE,
René Pinto,TB,C,4367,Rene Pinto,,Rene Pinto,,FALSE,
René Rivera,WSH,C,3122,René Rivera,,Rene Rivera,,FALSE,
Rex Brothers,MIL,P,3123,,,Rex Brothers,,FALSE,
Reyes Moronta,TEX,P,3124,,,Reyes Moronta,,FALSE,
Reylin Perez,DET,SS,6715,,,Reylin Perez,,FALSE,
Reymin Guduan,OAK,P,3125,,,Reymin Guduan,,FALSE,
Reynaldo López,ATL,RP,4017,Reynaldo Lopez,,Reynaldo Lopez,,FALSE,
Reynaldo Yean,LAD,SIRP,6794,,,Reynaldo Yean,,FALSE,
Reyny Reyes,CIN,"2B,3B",4929,,,Reyny Reyes,,FALSE,
Rhett Kouba,HOU,RHP,7136,,,Rhett Kouba,,FALSE,
Rhett Lowder,CIN,SP,6577,,,Rhett Lowder,,FALSE,
Rhylan Thomas,,,7316,,,Rhylan Thomas,,FALSE,
Rhys Hoskins,MIL,1B,3127,,,Rhys Hoskins,,FALSE,
Ricardo Balogh,HOU,"1B,3B",4928,,,Ricardo Balogh,,FALSE,
Ricardo Cabrera,CIN,SS,4478,,,Ricardo Cabrera,,FALSE,
Ricardo Caldera,AZ,C,4927,,,Ricardo Caldera,,FALSE,
Ricardo Cova,,,7472,,,Ricardo Cova,,FALSE,
Ricardo Cubillan,BOS,2B,4926,,,Ricardo Cubillan,,FALSE,
Ricardo Genovés,SF,C,3128,Ricardo Genoves,,Ricardo Genoves,,FALSE,
Ricardo Mendez,WSH,OF,4924,,,Ricardo Mendez,,FALSE,
Ricardo Olivar,MIN,"C,OF",4923,,,Ricardo Olivar,,FALSE,
Ricardo Sánchez,CWS,P,6214,,,Ricardo Sanchez,,FALSE,
Ricardo Toro,HOU,"C,1B",4922,,,Ricardo Toro,,FALSE,
Ricardo Yan,AZ,SP,6765,,,Ricardo Yan,,FALSE,
Rich Hill,PIT,P,3129,,,Rich Hill,,FALSE,
Richard Bleier,BOS,P,3130,,,Richard Bleier,,FALSE,
Richard Fernandez,ATH,SIRP,7854,,,Richard Fernandez,,FALSE,
Richard Fitts,BOS,SP,4030,,,Richard Fitts,,FALSE,
Richard Gallardo,CHC,SP,6903,,,Richard Gallardo,,FALSE,
Richard Lovelady,KC,P,3131,,,Richard Lovelady,,FALSE,
Richard Matic,NYY,3B,7844,,,Richard Matic,,FALSE,
Richard Paz,CLE,C,4921,,,Richard Paz,,FALSE,
Richard Rodríguez,PIT,P,3132,Richard Rodriguez,,Richard Rodriguez,,FALSE,
Richard Roman,MIA,OF,4920,,,Richard Roman,,FALSE,
Richard Ureña,WSH,SS,6427,,,Richard Urena,,FALSE,
Richi Gonzalez,HOU,OF,4919,,,Richi Gonzalez,,FALSE,
Richie Martin,CIN,2B,3134,,,Richie Martin,,TRUE,
Richie Palacios,TB,CF,4429,,,Richie Palacios,,TRUE,
Rickardo Perez,PHI,C,3135,,,Rickardo Perez,,FALSE,
Ricky DeVito,TEX,SIRP,6838,,,Ricky DeVito,,FALSE,
Ricky Karcher,CIN,P,6373,,,Ricky Karcher,,FALSE,
Ricky Tiedemann,TOR,LHP,3494,,,Ricky Tiedemann,,FALSE,
Ricky Vanasco,LAD,"SP,RP",3856,,,Ricky Vanasco,,FALSE,
Rico Garcia,OAK,P,4213,,,Rico Garcia,,FALSE,
Rikelbin De Castro,TOR,SS,3871,,,Rikelbin De Castro,,FALSE,
Riley Adams,WSH,C,3136,,,Riley Adams,,FALSE,
Riley Greene,DET,CF,4315,,,Riley Greene,,FALSE,
Riley Mahan,MIA,2B,4918,,,Riley Mahan,,FALSE,
Riley Martin,CHC,SIRP,6734,,,Riley Martin,,FALSE,
Riley O'Brien,STL,P,3137,,,Riley O'Brien,,FALSE,
Riley Pint,COL,P,6203,,,Riley Pint,,FALSE,
Riley Smith,AZ,P,3138,,,Riley Smith,,FALSE,
Riley Thompson,CHC,P,6300,,,Riley Thompson,,FALSE,
Riley Tirotta,TOR,"1B,3B",4917,,,Riley Tirotta,,FALSE,
Riley Unroe,SEA,SS,4916,,,Riley Unroe,,FALSE,
Rio Foster,LAA,RF,7838,,,Rio Foster,,FALSE,
Ripken Reyes,SD,"2B,OF",4915,,,Ripken Reyes,,FALSE,
River Ryan,LAD,RHP,4687,,,River Ryan,,FALSE,
River Town,KC,OF,4914,,,River Town,,FALSE,
Rixon Wingrove,PHI,1B,4913,,,Rixon Wingrove,,FALSE,
RJ Schreck,TOR,OF,6731,,,RJ Schreck,,FALSE,
Roansy Contreras,PIT,P,4037,,,Roansy Contreras,,FALSE,
Rob Brantly,TOR,C,3139,,,Rob Brantly,,FALSE,
Rob Kaminsky,STL,P,6192,,,Rob Kaminsky,,FALSE,
Rob Refsnyder,BOS,CF,3140,,,Rob Refsnyder,,FALSE,
Rob Zastryzny,PIT,P,4113,,,Rob Zastryzny,,FALSE,
Robbie Erlin,LAD,P,4188,,,Robbie Erlin,,FALSE,
Robbie Glendinning,KC,3B,4912,,,Robbie Glendinning,,FALSE,
Robbie Grossman,TEX,OF,3141,,,Robbie Grossman,,FALSE,
Robbie Ray,SF,SP,1973,,,Robbie Ray,,FALSE,
Robby Martin Jr.,COL,OF,4911,Robby Martin Jr,Robby Martin,Robby Martin Jr.,,FALSE,
Robby Snelling,SD,SP,3940,Robbie Snelling,,Robby Snelling,,FALSE,
Robel García,CHC,"2B,3B,SS",3142,Robel Garcia,,Robel Garcia,,FALSE,
Robert Arias,CLE,OF,7195,,,Robert Arias,,FALSE,
Robert Calaz,COL,DH,6834,,,Robert Calaz,,FALSE,
Robert Cranz,WAS,RHP,7771,,,Robert Cranz,,FALSE,
Robert Dominguez,NYM,P,6340,,,Robert Dominguez,,FALSE,
Robert Dugger,TB,P,3143,,,Robert Dugger,,FALSE,
Robert Emery,SF,"C,1B",4910,,,Robert Emery,,FALSE,
Robert Garcia,WSH,RP,7488,,,Robert Garcia,,FALSE,
Robert Gasser,MIL,LHP,3144,,,Robert Gasser,,FALSE,
Robert Gonzalez,TEX,OF,4909,,,Robert Gonzalez,,FALSE,
Robert Gsellman,CHC,P,3145,,,Robert Gsellman,,FALSE,
Robert Hassell III,WSH,OF,3455,Robert Hassell,,Robert Hassell III,,FALSE,
Robert Hipwell,SFG,3B,7648,,,Robert Hipwell,,FALSE,
Robert Moore,PHI,2B,3925,,,Robert Moore,,FALSE,
Robert Neustrom,BAL,OF,4908,,,Robert Neustrom,,FALSE,
Robert Perez,SEA,1B,4227,,,Robert Perez,,FALSE,
Robert Perez Jr.,SEA,"1B,OF",4907,Robert Perez Jr,Robert Perez,Robert Perez Jr.,,FALSE,
Robert Puason,OAK,SS,4490,,,Robert Puason,,FALSE,
Robert Stephenson,LAA,RP,3146,,,Robert Stephenson,,FALSE,
Robert Suarez,SD,P,4046,,,Robert Suarez,,FALSE,
Roberto Alvarez,TB,C,4906,,,Roberto Alvarez,,FALSE,
Roberto Campos,DET,OF,3637,,,Roberto Campos,,FALSE,
Roberto Chirinos,NYY,"2B,SS,3B",4905,,,Roberto Chirinos,,FALSE,
Roberto Martinez,BAL,1B,4904,,,Roberto Martinez,,FALSE,
Roberto Osuna,,P,3147,,,Roberto Osuna,,FALSE,
Roberto Perez,SF,C,4329,Roberto Pérez,,Roberto Perez,,FALSE,
Robinson Canó,NYM,2B,6382,Robinson Cano,,Robinson Cano,,FALSE,
Robinson Chirinos,BAL,C,3149,,,Robinson Chirinos,,FALSE,
Robinson Leyer,MIN,P,3490,,,Robinson Leyer,,FALSE,
Robinson Ortiz,LAD,SP,4544,,,Robinson Ortiz,,FALSE,
Robinson Pina,LAA,P,4903,,,Robinson Pina,,FALSE,
Roblin Heredia,STL,C,4902,,,Roblin Heredia,,FALSE,
Roby Enriquez,AZ,OF,4901,,,Roby Enriquez,,FALSE,
Roc Riggio,NYY,2B,6759,,,Roc Riggio,,FALSE,
Roch Cholowsky,,SS,7002,,,Roch Cholowsky,,FALSE,
Roddery Munoz,MIA,P,6093,Roddery Muñoz,,Roddery Munoz,,FALSE,
Roderick Arias,NYY,SS,3746,,,Roderick Arias,,FALSE,
Rodney Boone,CLE,SP,4900,,,Rodney Boone,,FALSE,
Rodney Green,OAK,OF,7706,,,Rodney Green,,FALSE,
Rodolfo Bone,SF,C,4899,,,Rodolfo Bone,,FALSE,
Rodolfo Castro,PHI,"2B,3B,SS",4313,,,Rodolfo Castro,,FALSE,
Rodolfo Duran,NYY,C,4898,Rodolfo Durán,,Rodolfo Duran,,FALSE,
Rodolfo Nolasco,PIT,RF,4897,,,Rodolfo Nolasco,,FALSE,
Roel Ramírez,ATL,P,2741,,,Roel Ramirez,,FALSE,
Roenis Elías,CHC,P,4168,Roenis Elias,,Roenis Elias,,FALSE,
Roger Leyton,KC,OF,4896,,,Roger Leyton,,FALSE,
Roilan Machandy,HOU,OF,4895,,,Roilan Machandy,,FALSE,
Roismar Quintana,WSH,OF,4590,,,Roismar Quintana,,FALSE,
Roki Sasaki,LAD,SP,7540,Rōki Sasaki,,Roki Sasaki,,FALSE,
Rolando Espinosa,HOU,"2B,SS,OF",4894,,,Rolando Espinosa,,FALSE,
Roldani Baldwin,BOS,C,4893,,,Roldani Baldwin,,FALSE,
Rolddy Muñoz,ATL,RP,6479,,,Rolddy Munoz,,FALSE,
Roman Angelo,AZ,RHP,7772,,,Roman Angelo,,FALSE,
Roman Anthony,BOS,OF,3852,,,Roman Anthony,,FALSE,
Roman Martin,,SS,7005,,,Roman Martin,,FALSE,
Roman Quinn,CLE,CF,3150,,,Roman Quinn,,FALSE,
Romeo Sanabria,,,7380,,,Romeo Sanabria,,FALSE,
Romy González,BOS,"2B,OF",3151,Romy Gonzalez,Romy González,Romy Gonzalez,,FALSE,
Ron Marinaccio,NYY,P,4061,,,Ron Marinaccio,,FALSE,
Ronaiker Palma,COL,C,4892,,,Ronaiker Palma,,FALSE,
Ronald Acuña Jr.,ATL,OF,1917,Ronald Acuna,Ronald Acuña,Ronald Acuna Jr.,,FALSE,
Ronald Bolaños,KC,P,3152,,,Ronald Bolanos,,FALSE,
Ronald Guzmán,SF,1B,3153,Ronald Guzman,,Ronald Guzman,,FALSE,
Ronald Hernandez,NYM,C,4632,,,Ronald Hernandez,,FALSE,
Ronald Herrera,TEX,P,6221,,,Ronald Herrera,,FALSE,
Ronald Torreyes,PHI,"2B,SS",3154,,,Ronald Torreyes,,FALSE,
Ronaldo Flores,SF,C,4891,,,Ronaldo Flores,,FALSE,
Ronaldo Hernandez,BOS,C,4516,,,Ronaldo Hernandez,,FALSE,
Ronaldo Urdaneta,HOU,"2B,3B",4890,,,Ronaldo Urdaneta,,FALSE,
Ronan Kopp,LAD,LHP,3991,,,Ronan Kopp,,FALSE,
Ronel Blanco,HOU,P,4190,,,Ronel Blanco,,FALSE,
Roni Cabrera,KC,LF,6927,,,Roni Cabrera,,FALSE,
Ronis Aybar,NYM,OF,4889,,,Ronis Aybar,,FALSE,
Ronnie Dawson,CIN,Util,3155,,,Ronnie Dawson,,FALSE,
Ronnie Freeman,OAK,C,6486,,,Ronnie Freeman,,FALSE,
Ronny Cruz,CHC,SS,7532,,,Ronny Cruz,,FALSE,
Ronny Henriquez,MIN,P,3726,,,Ronny Henriquez,,FALSE,
Ronny Hernandez,CWS,C,7132,,,Ronny Hernandez,,FALSE,
Ronny Mauricio,NYM,SS,3483,,,Ronny Mauricio,,FALSE,
Ronny Novas,COL,OF,4888,,,Ronny Novas,,FALSE,
Ronny Polanco,AZ,2B,4887,,,Ronny Polanco,,FALSE,
Ronny Rojas,NYY,"1B,3B",4886,,,Ronny Rojas,,FALSE,
Ronny Sanchez,PIT,1B,4885,,,Ronny Sanchez,,FALSE,
Ronny Simon,TB,3B,4884,,,Ronny Simon,,FALSE,
Rony García,DET,P,3156,Rony Garcia,,Rony Garcia,,FALSE,
Roque Salinas,TOR,OF,4883,,,Roque Salinas,,FALSE,
Rosman Verdugo,SD,2B,4606,,,Rosman Verdugo,,FALSE,
Ross Adolph,HOU,OF,4882,,,Ross Adolph,,FALSE,
Ross Carver,CLE,P,6229,,,Ross Carver,,FALSE,
Ross Detwiler,CIN,P,3157,,,Ross Detwiler,,FALSE,
Ross Dunn,,LHP,7039,,,Ross Dunn,,FALSE,
Ross Stripling,OAK,"SP,RP",3158,,,Ross Stripling,,FALSE,
Rothaikeg Seijas,KC,OF,4881,,,Rothaikeg Seijas,,FALSE,
Rougned Odor,BAL,2B,3159,,,Rougned Odor,,FALSE,
Rowan Wick,CHC,P,3160,,,Rowan Wick,,FALSE,
Rowdey Jordan,NYM,OF,4880,,,Rowdey Jordan,,FALSE,
Rowdy Tellez,PIT,1B,3161,,,Rowdy Tellez,,FALSE,
Royber Salinas,OAK,P,4290,,,Royber Salinas,,FALSE,
Royce Lewis,MIN,SS,3471,,,Royce Lewis,,FALSE,
Royel Strop,STL,OF,7773,,,Royel Strop,,FALSE,
Roynier Hernandez,COL,3B,7830,,,Roynier Hernandez,,FALSE,
Rubel Cespedes,MIN,"1B,2B",4879,,,Rubel Cespedes,,FALSE,
Ruben Cardenas,TB,OF,4878,,,Ruben Cardenas,,FALSE,
Ruben Castillo,NYY,CF,7812,,,Ruben Castillo,,FALSE,
Ruben Ibarra,CIN,1B,4877,,,Ruben Ibarra,,FALSE,
Ruben Santana,AZ,3B,6020,,,Ruben Santana,,FALSE,
Rubén Tejada,TOR,"3B,SS",6384,,,Ruben Tejada,,FALSE,
Rubendy Jaquez,KC,"2B,3B",4876,,,Rubendy Jaquez,,FALSE,
Rudy Martin,WSH,OF,4875,,,Rudy Martin,,FALSE,
Russell Smith,MIL,P,6063,,,Russell Smith,,FALSE,
Ryan Aguilar,LAA,OF,4422,,,Ryan Aguilar,,FALSE,
Ryan Bergert,SD,P,6057,,,Ryan Bergert,,FALSE,
Ryan Birchard,MIL,RHP,7220,,,Ryan Birchard,,FALSE,
Ryan Bliss,SEA,"2B,SS",3542,,,Ryan Bliss,,FALSE,
Ryan Borucki,PIT,RP,3162,,,Ryan Borucki,,FALSE,
Ryan Brasier,LAD,RP,3163,,,Ryan Brasier,,FALSE,
Ryan Brown,,RHP,7116,,,Ryan Brown,,FALSE,
Ryan Bruno,,LHP,7113,,,Ryan Bruno,,FALSE,
Ryan Buchter,SEA,P,3164,,,Ryan Buchter,,FALSE,
Ryan Burr,TB,P,3165,,,Ryan Burr,,FALSE,
Ryan Burrowes,CWS,SS,4591,,,Ryan Burrowes,,FALSE,
Ryan Campos,STL,C,7517,,,Ryan Campos,,FALSE,
Ryan Castellani,OAK,P,3166,,,Ryan Castellani,,FALSE,
Ryan Cermak,TB,OF,4592,,,Ryan Cermak,,FALSE,
Ryan Clifford,NYM,"1B,OF",3935,,,Ryan Clifford,,FALSE,
Ryan Costeiu,LAA,P,4874,,,Ryan Costeiu,,FALSE,
Ryan Cusick,OAK,RHP,3757,,,Ryan Cusick,,FALSE,
Ryan Dorow,TEX,"3B,SS",3167,,,Ryan Dorow,,FALSE,
Ryan Feltner,COL,P,4049,,,Ryan Feltner,,FALSE,
Ryan Fernandez,STL,RP,6709,,,Ryan Fernandez,,FALSE,
Ryan Forcucci,HOU,RHP,7695,,,Ryan Forcucci,,FALSE,
Ryan Goins,KC,"2B,SS",6397,,,Ryan Goins,,FALSE,
Ryan Gold,TOR,C,4873,,,Ryan Gold,,FALSE,
Ryan Gusto,HOU,SP,7222,,,Ryan Gusto,,FALSE,
Ryan Hartman,BAL,P,3168,,,Ryan Hartman,,FALSE,
Ryan Helsley,STL,P,3170,,,Ryan Helsley,,FALSE,
Ryan Hendrix,AZ,P,3171,,,Ryan Hendrix,,FALSE,
Ryan Higgins,BAL,"1B,3B,OF",4872,,,Ryan Higgins,,FALSE,
Ryan Holgate,STL,OF,3172,,,Ryan Holgate,,FALSE,
Ryan January,LAD,C,4871,,,Ryan January,,FALSE,
Ryan Jeffers,MIN,C,3173,,,Ryan Jeffers,,FALSE,
Ryan Jennings,TOR,SIRP,6875,,,Ryan Jennings,,FALSE,
Ryan Jensen,MIN,"SP,RP",6113,,,Ryan Jensen,,FALSE,
Ryan Johnson,LAA,RHP,7700,,,Ryan Johnson,,FALSE,
Ryan Kreidler,DET,SS,3634,,,Ryan Kreidler,,FALSE,
Ryan LaMarre,MIN,CF,3174,,,Ryan LaMarre,,FALSE,
Ryan Lasko,OAK,CF,6648,,,Ryan Lasko,,FALSE,
Ryan Lavarnway,DET,C,3175,,,Ryan Lavarnway,,FALSE,
Ryan Long,,,7403,,,Ryan Long,,FALSE,
Ryan Loutos,STL,P,6098,,,Ryan Loutos,,FALSE,
Ryan McKenna,BAL,CF,3176,,,Ryan McKenna,,FALSE,
Ryan McMahon,COL,"2B,3B",1974,,,Ryan McMahon,,FALSE,
Ryan Meisinger,LAD,P,3177,,,Ryan Meisinger,,FALSE,
Ryan Mountcastle,BAL,1B,3178,,,Ryan Mountcastle,,FALSE,
Ryan Murphy,SF,RHP,3824,,,Ryan Murphy,,FALSE,
Ryan Noda,OAK,"1B,OF",4870,,,Ryan Noda,,FALSE,
Ryan O'Hearn,BAL,"1B,OF",3179,,,Ryan O'Hearn,,FALSE,
Ryan Pepiot,TB,"SP,RP",3506,,,Ryan Pepiot,,FALSE,
Ryan Pressly,HOU,P,1975,,,Ryan Pressly,,FALSE,
Ryan Ramsey,,,7420,,,Ryan Ramsey,,FALSE,
Ryan Reckley,SF,SS,4633,,,Ryan Reckley,,FALSE,
Ryan Ritter,COL,SS,6035,,,Ryan Ritter,,FALSE,
Ryan Rolison,COL,P,3622,,,Ryan Rolison,,FALSE,
Ryan Sherriff,BOS,P,3180,,,Ryan Sherriff,,FALSE,
Ryan Sloan,SEA,RHP,7710,,,Ryan Sloan,,FALSE,
Ryan Spikes,TB,SS,4869,,,Ryan Spikes,,FALSE,
Ryan Tepera,LAA,P,3181,,,Ryan Tepera,,FALSE,
Ryan Thompson,AZ,RP,3182,,,Ryan Thompson,,FALSE,
Ryan Vilade,PIT,SS,3625,,,Ryan Vilade,,FALSE,
Ryan Waldschmidt,ARI,OF,7624,,,Ryan Waldschmidt,,FALSE,
Ryan Walker,SF,SIRP,6748,,,Ryan Walker,,FALSE,
Ryan Ward,LAD,OF,4868,,,Ryan Ward,,FALSE,
Ryan Watson,BAL,,6529,,,Ryan Watson,,FALSE,
Ryan Weathers,MIA,SP,3183,,,Ryan Weathers,,FALSE,
Ryan Webb,,,7408,,,Ryan Webb,,FALSE,
Ryan Weber,NYY,P,3184,,,Ryan Weber,,FALSE,
Ryan Weiss,KC,P,6353,,,Ryan Weiss,,FALSE,
Ryan Yarbrough,LAD,"SP,RP",3185,,,Ryan Yarbrough,,FALSE,
Ryan Zeferjahn,LAA,RP,6070,,,Ryan Zeferjahn,,FALSE,
Ryan Zimmerman,WSH,1B,3186,,,Ryan Zimmerman,,FALSE,
Ryder Green,NYY,CF,4867,,,Ryder Green,,FALSE,
Ryder Helfrick,,C,7086,,,Ryder Helfrick,,FALSE,
Ryder Jones,CWS,3B,6431,,,Ryder Jones,,FALSE,
Rylan Bannon,HOU,Util,4420,,,Rylan Bannon,,FALSE,
Ryley Gilliam,NYM,P,3498,,,Ryley Gilliam,,FALSE,
Ryne Nelson,AZ,RHP,3534,,,Ryne Nelson,,FALSE,
Ryne Stanek,HOU,P,3187,,,Ryne Stanek,,FALSE,
Ryon Healy,TB,"1B,3B",6420,,,Ryon Healy,,FALSE,
Sabier Marte,NYY,RHP,7668,,,Sabier Marte,,FALSE,
Sabin Ceballos,ATL,3B,6654,,,Sabin Ceballos,,FALSE,
Sahid Valenzuela,OAK,"2B,3B,OF",4866,,,Sahid Valenzuela,,FALSE,
Sal Frelick,MIL,OF,3479,Salvatore Frelick,,Sal Frelick,,FALSE,
Sal Gozzo,PHI,"2B,SS,3B",4865,,,Sal Gozzo,,FALSE,
Sal Romano,NYY,P,3188,,,Sal Romano,,FALSE,
Sal Stewart,CIN,3B,3951,,,Sal Stewart,,FALSE,
Salvador Perez,KC,C,1976,,,Salvador Perez,,FALSE,
Sam Aldegheri,LAA,SP,7129,,,Sam Aldegheri,,FALSE,
Sam Bachman,LAA,RHP,3672,,,Sam Bachman,,FALSE,
Sam Benschoter,CIN,SP/RP,4864,,,Sam Benschoter,,FALSE,
Sam Carlson,SEA,P,4515,,,Sam Carlson,,FALSE,
Sam Clay,AZ,P,3189,,,Sam Clay,,FALSE,
Sam Coonrod,NYM,P,3190,,,Sam Coonrod,,FALSE,
Sam Delaplane,SF,P,6325,,,Sam Delaplane,,FALSE,
Sam Freeman,KC,P,6164,,,Sam Freeman,,FALSE,
Sam Gaviglio,LAD,P,3503,,,Sam Gaviglio,,FALSE,
Sam Haggerty,SEA,OF,3191,,,Sam Haggerty,,FALSE,
Sam Hentges,CLE,P,3192,,,Sam Hentges,,FALSE,
Sam Hilliard,BAL,CF,3193,,,Sam Hilliard,,FALSE,
Sam Howard,PIT,P,3194,,,Sam Howard,,FALSE,
Sam Huff,TEX,C,3973,,,Sam Huff,,FALSE,
Sam Knowlton,ARI,SIRP,7863,,,Sam Knowlton,,FALSE,
Sam Long,SF,P,4448,,,Sam Long,,FALSE,
Sam McWilliams,SD,P,6253,,,Sam McWilliams,,FALSE,
Sam Moll,CIN,RP,3195,,,Sam Moll,,FALSE,
Sam Selman,OAK,P,3196,,,Sam Selman,,FALSE,
Sam Shaw,TOR,2B,7262,,,Sam Shaw,,FALSE,
Sam Stuhr,OAK,SP,7518,,,Sam Stuhr,,FALSE,
Sam Tuivailala,SEA,P,6182,,,Sam Tuivailala,,FALSE,
Sam Weatherly,COL,P,3627,,,Sam Weatherly,,FALSE,
Samad Taylor,SEA,"2B,OF",3638,,,Samad Taylor,,FALSE,
Samil Polanco,CWS,2B,4863,,,Samil Polanco,,FALSE,
Sammy Hernandez,STL,C,6951,,,Sammy Hernandez,,FALSE,
Sammy Infante,WSH,SS,3197,,,Sammy Infante,,FALSE,
Sammy Long,SF,P,3198,,,Sammy Long,,FALSE,
Sammy Natera Jr.,,,7447,Sammy Natera Jr,Sammy Natera,Sammy Natera Jr.,,FALSE,
Sammy Peralta,CWS,RP,7492,,,Sammy Peralta,,FALSE,
Sammy Siani,PIT,CF,4862,,,Sammy Siani,,FALSE,
Sammy Stafura,CIN,SS,6646,,,Sammy Stafura,,FALSE,
Sammy Zavala,SD,OF,3675,Samuel Zavala,,Sammy Zavala,,FALSE,
Samuel Aldegheri,PHI,LHP,7148,,,Samuel Aldegheri,,FALSE,
Samuel Basallo,BAL,C,4593,Sammy Basallo,,Samuel Basallo,,FALSE,
Samuel Gil,DET,2B,7201,,,Samuel Gil,,FALSE,
Samuel Munoz,LAD,OF,6138,,,Samuel Munoz,,FALSE,
Samuel Sanchez,LAD,SP,7562,,,Samuel Sanchez,,FALSE,
Samuel Valerio,KC,SIRP,6934,,,Samuel Valerio,,FALSE,
Samy Natera Jr.,LAA,SIRP,7805,Samy Natera Jr,,Samy Natera Jr.,,FALSE,
Sander Mora,STL,"2B,3B",4861,,,Sander Mora,,FALSE,
Sandro Fabian,TEX,OF,4860,,,Sandro Fabian,,FALSE,
Sandro Gaston,HOU,C/1B,4285,,,Sandro Gaston,,FALSE,
Sandy Alcantara,MIA,P,1977,,,Sandy Alcantara,,FALSE,
Sandy Gaston,TB,P,3844,,,Sandy Gaston,,FALSE,
Sandy Leon,TEX,C,4144,Sandy León,,Sandy Leon,,FALSE,
Sandy Mejia,HOU,,7274,,,Sandy Mejia,,FALSE,
Sandy Ozuna,COL,SP,7862,,,Sandy Ozuna,,FALSE,
Sandy Ozunz,COL,RHP,7774,,,Sandy Ozunz,,FALSE,
Santiago Chavez,MIA,C,4859,,,Santiago Chavez,,FALSE,
Santiago Espinal,TOR,"2B,3B,SS",3201,,,Santiago Espinal,,FALSE,
Santiago Leon,MIN,SS,7775,,,Santiago Leon,,FALSE,
Santiago Suarez,TB,RHP,4570,,,Santiago Suarez,,FALSE,
Saul Garza,KC,"C,1B",4858,,,Saul Garza,,FALSE,
Saul Torres,NYY,C,4857,,,Saul Torres,,FALSE,
Sauryn Lao,LAD,"2B,3B",4856,,,Sauryn Lao,,FALSE,
Sawyer Gipson-Long,DET,SP,6868,,,Sawyer Gipson-Long,,FALSE,
Scooter Gennett,SF,2B,6396,,,Scooter Gennett,,FALSE,
Scott Alexander,OAK,"SP,RP",3202,,,Scott Alexander,,FALSE,
Scott Barlow,CLE,RP,3203,,,Scott Barlow,,FALSE,
Scott Blewett,KC,P,2043,,,Scott Blewett,,FALSE,
Scott Effross,NYY,P,3204,,,Scott Effross,,FALSE,
Scott Heineman,CIN,OF,2041,,,Scott Heineman,,FALSE,
Scott Hurst,STL,CF,3205,,,Scott Hurst,,FALSE,
Scott Kapers,TEX,C,4855,,,Scott Kapers,,FALSE,
Scott Kazmir,SF,P,3206,,,Scott Kazmir,,FALSE,
Scott Kingery,PHI,2B,3207,,,Scott Kingery,,FALSE,
Scott Manea,HOU,C,3208,,,Scott Manea,,FALSE,
Scott McGough,AZ,P,6189,,,Scott McGough,,FALSE,
Scott McKeon,CHC,"2B,SS,3B",4854,,,Scott McKeon,,FALSE,
Scott Moss,PHI,P,3509,,,Scott Moss,,FALSE,
Scott Oberg,COL,P,6187,,,Scott Oberg,,FALSE,
Scott Schebler,COL,CF,3209,,,Scott Schebler,,FALSE,
Scott Schreiber,HOU,"1B,OF",4853,,,Scott Schreiber,,FALSE,
Sean Bouchard,COL,OF,4318,,,Sean Bouchard,,FALSE,
Sean Boyle,NYY,,6552,,,Sean Boyle,,FALSE,
