player_id,name,team,position,stat_0,stat_1,stat_2,stat_3,stat_4,stat_5,stat_6,stat_7,stat_8,stat_9,stat_10,stat_11,stat_12,stat_13,stat_14,stat_15,stat_16,stat_17,stat_18,stat_19,stat_20,stat_21,stat_22,stat_23,stat_24,stat_25,stat_26,stat_27,stat_28,stat_29,stat_30,stat_31,stat_32,stat_33,stat_34,stat_35,stat_36,stat_37,stat_38,stat_39,stat_40,stat_41,stat_42,stat_43,stat_44,stat_45,stat_46,stat_47,stat_48,stat_49,stat_50,stat_51,stat_52,stat_53,stat_54,stat_55,stat_56,stat_57,stat_58,stat_59,stat_60,stat_61,stat_62,stat_63,stat_64,stat_65,stat_66,stat_67,stat_68,stat_69,stat_70,stat_71,stat_72,stat_73,stat_74,stat_75,stat_76,stat_77,stat_78,stat_79,stat_80,stat_81,stat_82,stat_83,stat_84,stat_85,stat_86,stat_87,stat_88,stat_89,stat_90,stat_91,stat_92,stat_93,stat_94,stat_95,stat_96,stat_97,stat_98,stat_99
12686,Zack Kelly,Boston Red Sox,"SP, RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12687,Jeremiah Estrada,San Diego Padres,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12688,Spencer Steer,Cincinnati Reds,"1B, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12690,Fernando Cruz,New York Yankees,"SP, RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12695,Louie Varland,Minnesota Twins,"SP, RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12699,Luis L. Ortiz,Cleveland Guardians,"SP, RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12700,Jared Young,New York Mets,"1B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12702,Gavin Hollowell,Chicago Cubs,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12703,Will Brennan,Cleveland Guardians,"CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12704,Miles Mastrobuoni,Seattle Mariners,"2B, 3B, SS, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12707,Cade Marlowe,Seattle Mariners,"OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12709,Prelander Berroa,Chicago White Sox,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12710,José Fermín,St. Louis Cardinals,"2B, 3B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12711,Enmanuel Valdez,Pittsburgh Pirates,"2B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12713,Jhony Brito,San Diego Padres,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12714,Nathan Lukes,Toronto Blue Jays,"OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12715,Sean Reynolds,San Diego Padres,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12717,Connor Thomas,Milwaukee Brewers,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12718,Hogan Harris,Athletics,"SP, RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12719,Lawrence Butler,Athletics,"OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12721,Warming Bernabel,Colorado Rockies,"1B, 3B, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12723,Jose A. Ferrer,Washington Nationals,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12725,J.P. France,Houston Astros,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12726,Jonny DeLuca,Tampa Bay Rays,"CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12727,Brent Headrick,Minnesota Twins,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12728,Casey Legumina,Seattle Mariners,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12729,Edouard Julien,Minnesota Twins,"2B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12730,Ceddanne Rafaela,Boston Red Sox,"2B, SS, CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12731,Wilyer Abreu,Boston Red Sox,"CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12732,David Hamilton,Boston Red Sox,"2B, SS, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12733,Tim Herrin,Cleveland Guardians,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12734,Juan Brito,Cleveland Guardians,"2B, 3B, SS, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12735,Brett Wisely,San Francisco Giants,"2B, SS, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12737,Keaton Winn,San Francisco Giants,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12738,Osleivis Basabe,San Francisco Giants,"2B, 3B, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12741,Addison Barger,Toronto Blue Jays,"3B, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12742,Spencer Horwitz,Pittsburgh Pirates,"1B, 2B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12743,Yosver Zulueta,Cincinnati Reds,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12745,Roddery Muñoz,St. Louis Cardinals,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12746,Abner Uribe,Milwaukee Brewers,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12748,Ben Brown,Chicago Cubs,"SP, RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12749,Jorge Barrosa,Arizona Diamondbacks,"OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12750,Justin Martinez,Arizona Diamondbacks,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12751,George Soriano,Miami Marlins,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12756,Tom Cosgrove,San Diego Padres,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12757,Colin Selby,Baltimore Orioles,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12758,Jared Triolo,Pittsburgh Pirates,"2B, 3B, SS, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12763,Masataka Yoshida,Boston Red Sox,"OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12765,Ryan Noda,Los Angeles Angels,"1B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12767,Blake Sabol,Boston Red Sox,"C, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12768,Kevin Kelly,Tampa Bay Rays,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12769,Nic Enright,Cleveland Guardians,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12772,Gus Varland,Chicago White Sox,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12776,Kodai Senga,New York Mets,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
12777,Matt Mervis,Miami Marlins,"1B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12778,Oscar Colás,Chicago White Sox,"CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60000,Jonatan Clase,Toronto Blue Jays,"CF, OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60016,Cade Smith,Cleveland Guardians,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60034,Joseph Montalvo,Detroit Tigers,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60035,Anthony Molina,Colorado Rockies,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60042,Parker Messick,Cleveland Guardians,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60043,Jaison Chourio,Cleveland Guardians,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60055,Druw Jones,Arizona Diamondbacks,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60056,Brandon Pfaadt,Arizona Diamondbacks,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60057,Deyvison De Los Santos,Miami Marlins,"1B, 3B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60058,Landon Sims,Arizona Diamondbacks,"RP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60061,Dominic Canzone,Seattle Mariners,"OF, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60064,Tim Tawa,Arizona Diamondbacks,"2B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60067,Joe Elbis,Arizona Diamondbacks,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60070,Owen Murphy,Atlanta Braves,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60071,JR Ritchie,Atlanta Braves,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60072,Cole Phillips,Seattle Mariners,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60074,Adam Maier,Atlanta Braves,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60075,Diego Benitez,Atlanta Braves,"3B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60077,Drake Baldwin,Atlanta Braves,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60079,Blake Burkhalter,Atlanta Braves,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60081,Douglas Glod,Atlanta Braves,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60083,David McCabe,Atlanta Braves,"3B, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60090,Jackson Holliday,Baltimore Orioles,"2B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60091,Dylan Beavers,Baltimore Orioles,"OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60092,Samuel Basallo,Baltimore Orioles,"C, 1B, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60098,Jud Fabian,Baltimore Orioles,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60106,Miguel Bleis,Boston Red Sox,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60107,Mikey Romero,Boston Red Sox,"2B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60108,Roman Anthony,Boston Red Sox,"CF, OF, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60109,Eddinson Paulino,Toronto Blue Jays,"2B, 3B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60110,Cutter Coffey,Toronto Blue Jays,"3B, SS, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60112,Niko Kavadas,Los Angeles Angels,"1B, Util",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60113,Brooks Brannon,Boston Red Sox,"C, 1B, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60114,Luis Perales,Boston Red Sox,"SP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60115,Elmer Rodriguez-Cruz,New York Yankees,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60118,Cade Horton,Chicago Cubs,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60119,Jackson Ferris,Los Angeles Dodgers,"SP, P, NA",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
60120,Moises Ballesteros,Chicago Cubs,"C, Util, NA",,,,-,,,,-,-,,,,-,-,,,-,,-,,,-,,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-,,,,,-/-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60121,Daniel Palencia,Chicago Cubs,"RP, P",,,,,,,,,,,,,,,,,,,,,,,,,-,,-,,,,,,,,,,,-,-,,,,-,,,,,,,-,-,,,,,,,-,,,,,,,,,,,,,,,,,,,,-,-,,,,,-,,,,,,,,,,,,,,,,
